Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,fastARG_completed,tsinfer_completed,tsinfer_memory,tsinfer_max_polytomy,tsinfer_mean_polytomy,tsinfer_ts_filesize,tsinfer_cputime,tsinfer_var_polytomy,tsinfer_edges,fastARG_memory,fastARG_cputime,fastARG_edges,fastARG_ts_filesize
1458,36,10000,5000,4500000,1e-08,1e-08,0,51025,8233,8757,337381563,True,False,,,,,,,,3527127040.0,6458.51,60893.0,3054948.0
1459,36,10000,5000,5000000,1e-08,1e-08,0,55326,9382,10003,961922639,False,True,196108288.0,1002.0,5.670495855751054,2219188.0,408.24,163.81784842360503,38996.0,,,,
1460,36,10000,5000,5500000,1e-08,1e-08,0,57318,9927,10734,115190426,True,True,212762624.0,1073.0,5.655319735391401,2322780.0,423.96999999999997,175.84577655157298,41035.0,3693748224.0,5883.87,68657.0,3431628.0
1461,36,10000,5000,6000000,1e-08,1e-08,0,61407,10982,11925,1186787290,False,True,230449152.0,1199.0,5.563978093104307,2506404.0,504.67,194.64197352005786,44701.0,,,,
1462,36,10000,5000,6500000,1e-08,1e-08,0,65152,11986,13106,1418393887,True,True,239607808.0,1243.0,5.47886515047094,2665716.0,589.47,191.1294062930952,47699.0,3807793152.0,8722.17,79899.0,3959804.0
1463,36,10000,5000,7000000,1e-08,1e-08,0,69225,13081,13495,494926506,False,True,254091264.0,1342.0,5.538717920231085,2757292.0,708.84,215.50258380233302,49854.0,,,,
1464,36,10000,5000,7500000,1e-08,1e-08,0,71862,13710,14304,1225201493,True,True,259825664.0,1384.0,5.508551043961809,2887108.0,699.52,214.9445024750726,52502.0,3844960256.0,9845.92,89253.0,4369732.0
1465,36,10000,5000,8000000,1e-08,1e-08,0,76378,14938,16068,264895631,True,False,,,,,,,,3924602880.0,10294.140000000001,95051.0,4662052.0
1466,36,10000,5000,8500000,1e-08,1e-08,0,77792,15362,16722,1873379741,False,True,296771584.0,1719.0,5.4108786610878665,3195364.0,849.28,286.32034655477946,58194.0,,,,
1467,36,10000,5000,9000000,1e-08,1e-08,0,81720,16376,17785,1557223280,False,True,319729664.0,1801.0,5.356075654201572,3380028.0,977.4100000000001,291.60177045321075,62018.0,,,,
1468,36,10000,5000,9500000,1e-08,1e-08,0,85443,17334,18200,1488547879,True,False,,,,,,,,3955298304.0,12457.449999999999,106665.0,5196132.0
1469,36,10000,5000,10000000,1e-08,1e-08,0,87061,17771,19211,2036765657,True,True,347611136.0,1855.0,5.358127165766782,3600068.0,1080.1,288.9904490994707,66489.0,2788311040.0,11054.79,108947.0,5322844.0
1470,36,10531,5000,5000000,1e-08,1e-08,0,54131,8779,9568,1389813340,True,True,200945664.0,908.0,5.7383490709716725,2173380.0,400.26,145.38752417056492,37678.0,3880488960.0,6776.17,64724.0,3253444.0
1471,36,11583,5000,5000000,1e-08,1e-08,0,57313,9063,9832,801411754,True,True,212914176.0,982.0,5.733474876150035,2328532.0,434.61,155.25989146380616,40507.0,5565796352.0,8885.02,69485.0,3483476.0
1472,36,12635,5000,5000000,1e-08,1e-08,0,61144,9511,10497,1891601050,False,False,,,,,,,,,,,
1473,36,13687,5000,5000000,1e-08,1e-08,0,63155,9457,10104,1172197764,False,True,231944192.0,1016.0,6.043755192467461,2527844.0,497.46000000000004,169.54834856815017,43648.0,,,,
1474,36,14739,5000,5000000,1e-08,1e-08,0,64850,9372,9991,1604920473,False,True,239644672.0,949.0,6.12972602739726,2602460.0,558.98,151.5060478701445,44747.0,,,,
1475,36,15791,5000,5000000,1e-08,1e-08,0,67460,9497,10088,1800023659,False,True,280043520.0,972.0,6.237176025917926,2697668.0,627.24,157.04161470335612,46205.0,,,,
1476,36,16843,5000,5000000,1e-08,1e-08,0,69429,9467,10151,83858570,True,True,294428672.0,955.0,6.349180982820616,2791740.0,675.08,159.3043610950918,47676.0,7931019264.0,24237.44,81579.0,4145292.0
1477,36,17895,5000,5000000,1e-08,1e-08,0,73225,9911,10706,986523956,False,False,,,,,,,,,,,
1478,36,18947,5000,5000000,1e-08,1e-08,0,75102,9834,10457,1903433138,True,True,324268032.0,1050.0,6.456063720452209,2977260.0,812.77,177.7506389764125,50254.0,7876354048.0,31673.39,88470.0,4496916.0
1479,36,20000,5000,5000000,1e-08,1e-08,0,75901,9471,10600,1556825500,False,True,335040512.0,1004.0,6.59569042458243,3073732.0,752.4599999999999,167.1180586939119,51730.0,,,,
1480,37,10,5000,5000000,1e-08,1e-08,0,7173,2294,3075,1576222437,True,True,63823872.0,376.0,4.434782608695652,247852.0,1.73,205.77730349411553,3162.0,2260992.0,0.13,2262.0,216236.0
1481,37,1062,5000,5000000,1e-08,1e-08,0,27673,6893,7342,897383134,True,False,,,,,,,,79675392.0,36.1,30152.0,1500012.0
1482,37,2114,5000,5000000,1e-08,1e-08,0,32122,7461,8139,207722362,True,True,117694464.0,956.0,5.180619506069485,1323052.0,87.5,200.74447998456722,24753.0,201297920.0,203.35,37984.0,1870780.0
1483,37,3166,5000,5000000,1e-08,1e-08,0,35822,7915,8588,1888121555,False,True,125624320.0,990.0,5.217688365913836,1482516.0,118.23,195.06762411165244,27492.0,,,,
1484,37,4218,5000,5000000,1e-08,1e-08,0,38568,8047,9109,695460559,False,False,,,,,,,,,,,
1485,37,5270,5000,5000000,1e-08,1e-08,0,41692,8302,8827,404463105,False,True,139587584.0,883.0,5.31882538017829,1681084.0,196.70000000000002,147.7151656190447,30429.0,,,,
1486,37,6322,5000,5000000,1e-08,1e-08,0,45209,8698,9523,45126816,True,True,159997952.0,971.0,5.31078431372549,1826892.0,253.42000000000002,165.64132160707425,32502.0,1679261696.0,2498.0,54716.0,2718028.0
1487,37,7374,5000,5000000,1e-08,1e-08,0,48979,9079,9799,1627368006,False,False,,,,,,,,,,,
1488,37,8426,5000,5000000,1e-08,1e-08,0,50492,8947,9500,846473791,True,True,177930240.0,1006.0,5.569379482382288,2020228.0,298.38,172.07867572970687,35722.0,2950799360.0,4636.110000000001,60572.0,3016484.0
1489,37,9478,5000,5000000,1e-08,1e-08,0,52128,8815,9662,279856804,False,True,191205376.0,952.0,5.597430083144369,2115396.0,355.75,153.22070390195216,37027.0,,,,
1490,37,10000,5000,500000,1e-08,1e-08,0,23594,952,1062,271718653,True,False,,,,,,,,2880806912.0,941.39,24297.0,1333196.0
1491,37,10000,5000,1000000,1e-08,1e-08,0,26569,1727,1852,163854009,True,False,,,,,,,,2802307072.0,1258.94,28005.0,1508020.0
1492,37,10000,5000,1500000,1e-08,1e-08,0,29986,2663,2903,706033743,True,False,,,,,,,,3272355840.0,2033.94,32817.0,1736204.0
1493,37,10000,5000,2000000,1e-08,1e-08,0,33129,3487,3885,1826938559,True,False,,,,,,,,3312156672.0,2949.11,37152.0,1942724.0
1494,37,10000,5000,2500000,1e-08,1e-08,0,36530,4401,4767,1933256136,True,True,137478144.0,442.0,6.734357224118316,1438892.0,141.73999999999998,100.7877956903659,23678.0,2760757248.0,3169.53,41442.0,2144172.0
1495,37,10000,5000,3000000,1e-08,1e-08,0,40688,5497,5976,1567832663,False,True,140468224.0,573.0,6.329920893438809,1618916.0,194.6,111.89766686205299,27206.0,,,,
1496,37,10000,5000,3500000,1e-08,1e-08,0,44914,6620,6969,829988873,True,False,,,,,,,,2015850496.0,4706.13,52162.0,2645460.0
1497,37,10000,5000,4000000,1e-08,1e-08,0,47978,7403,7706,1306155627,False,True,172986368.0,774.0,5.939355539464157,1896868.0,266.71000000000004,131.13227445795087,32809.0,,,,
1498,37,10000,5000,4500000,1e-08,1e-08,0,51552,8355,9025,1799058128,True,True,193683456.0,872.0,5.710852834930108,2083532.0,348.37,138.03842941245583,36361.0,3591618560.0,6413.02,62025.0,3107380.0
1499,37,10000,5000,5000000,1e-08,1e-08,0,54381,9140,9685,896945432,False,True,197210112.0,896.0,5.710298507462687,2178644.0,411.94,139.19144617955004,38259.0,,,,
1500,37,10000,5000,5500000,1e-08,1e-08,0,58246,10135,10597,378477893,True,True,215875584.0,1080.0,5.689788053949903,2327348.0,424.63000000000005,176.80164908802683,41342.0,3688570880.0,7736.73,70320.0,3490052.0
1501,37,10000,5000,6000000,1e-08,1e-08,0,61502,11026,12240,363371715,False,False,,,,,,,,,,,
1502,37,10000,5000,6500000,1e-08,1e-08,0,64667,11854,12809,788368231,True,True,240123904.0,1207.0,5.524454920447849,2622172.0,608.77,185.95240726034265,46875.0,3777208320.0,8837.519999999999,79005.0,3915028.0
1503,37,10000,5000,7000000,1e-08,1e-08,0,68292,12822,14106,138157601,False,True,255311872.0,1433.0,5.45605109331024,2805012.0,673.57,235.495091658788,50403.0,,,,
1504,37,10000,5000,7500000,1e-08,1e-08,0,72004,13813,14445,1158611155,False,False,,,,,,,,,,,
1505,37,10000,5000,8000000,1e-08,1e-08,0,74964,14589,15818,1127924201,True,True,281894912.0,1577.0,5.395380700724212,3048260.0,762.31,255.24355666168273,55130.0,3503218688.0,10660.99,92209.0,4543500.0
1506,37,10000,5000,8500000,1e-08,1e-08,0,79329,15686,16605,1238464641,True,True,296579072.0,1598.0,5.402804333970682,3232804.0,922.02,244.4898473665222,59339.0,3625697280.0,9705.48,99020.0,4837716.0
1507,37,10000,5000,9000000,1e-08,1e-08,0,82212,16528,17566,977502416,False,True,332738560.0,1767.0,5.454666666666666,3342476.0,914.65,289.5611893333333,61365.0,,,,
1508,37,10000,5000,9500000,1e-08,1e-08,0,86162,17593,18622,1230376199,True,True,338399232.0,1893.0,5.356073761680311,3513948.0,1009.29,307.7686881983135,64771.0,4142465024.0,11757.5,107041.0,5227308.0
1509,37,10000,5000,10000000,1e-08,1e-08,0,90252,18622,19886,605372230,True,True,362323968.0,1991.0,5.372286229328317,3701260.0,1099.5,322.2255380837598,68545.0,2801975296.0,11851.42,112521.0,5487932.0
1510,37,10531,5000,5000000,1e-08,1e-08,0,55394,9118,9796,598360458,True,False,,,,,,,,3901353984.0,6857.42,66426.0,3327556.0
1511,37,11583,5000,5000000,1e-08,1e-08,0,57913,9203,9839,292203344,True,False,,,,,,,,5579575296.0,8512.55,69899.0,3499228.0
1512,37,12635,5000,5000000,1e-08,1e-08,0,60804,9440,9905,955916255,False,True,226000896.0,992.0,5.9579425973287865,2418492.0,504.84,163.45915757442586,41932.0,,,,
1513,37,13687,5000,5000000,1e-08,1e-08,0,61531,9050,9928,1155964262,True,False,,,,,,,,6744256512.0,13272.55,72846.0,3688612.0
1514,37,14739,5000,5000000,1e-08,1e-08,0,65614,9593,10259,438607696,True,False,,,,,,,,7325188096.0,18294.44,77608.0,3924300.0
1515,37,15791,5000,5000000,1e-08,1e-08,0,67850,9535,10037,1810538651,True,True,278052864.0,919.0,6.278052694931122,2720836.0,582.6700000000001,144.76807923595538,46941.0,8060805120.0,19249.8,80876.0,4078180.0
1516,37,16843,5000,5000000,1e-08,1e-08,0,70411,9725,10547,500657048,True,True,293437440.0,969.0,6.35,2814852.0,727.59,159.93386604774534,47879.0,11186987008.0,21648.600000000002,82880.0,4212140.0
1517,37,17895,5000,5000000,1e-08,1e-08,0,71882,9511,10279,1798521501,True,True,291270656.0,941.0,6.385564304461942,2873036.0,706.01,152.0327049965211,48658.0,11991756800.0,24574.99,84777.0,4310636.0
1518,37,18947,5000,5000000,1e-08,1e-08,0,75032,9811,10482,2022179888,True,True,320753664.0,1070.0,6.5282824378301765,2990884.0,725.82,186.79165597279936,50666.0,12661420032.0,31983.98,89414.0,4534764.0
1519,37,20000,5000,5000000,1e-08,1e-08,0,77878,10000,10858,1633292663,True,False,,,,,,,,13684973568.0,35996.21,91085.0,4651292.0
1520,38,10,5000,5000000,1e-08,1e-08,0,7221,2283,2918,1243721289,True,True,63639552.0,388.0,4.379217273954116,244916.0,1.62,214.26780019705652,3245.0,2322432.0,0.15,2156.0,205996.0
1521,38,1062,5000,5000000,1e-08,1e-08,0,27111,6739,7626,1013598243,False,True,99164160.0,924.0,5.047969603419615,1134988.0,42.06,209.8822869009996,21257.0,,,,
1522,38,2114,5000,5000000,1e-08,1e-08,0,32493,7594,8484,17414338,True,False,,,,,,,,203956224.0,189.62,37858.0,1879316.0
1523,38,3166,5000,5000000,1e-08,1e-08,0,37492,8372,8972,2135675691,True,True,130584576.0,960.0,5.137251356238698,1533492.0,127.71000000000001,176.05295230029202,28409.0,330768384.0,407.16,44224.0,2180100.0
1524,38,4218,5000,5000000,1e-08,1e-08,0,39289,8239,9030,595338584,False,True,136179712.0,976.0,5.208902287639653,1611364.0,168.43,178.42772000446192,29373.0,,,,
1525,38,5270,5000,5000000,1e-08,1e-08,0,42767,8613,9181,821947177,True,True,147546112.0,968.0,5.352579432866416,1727372.0,225.45000000000002,171.53267441929685,31334.0,692817920.0,1481.6599999999999,51334.0,2536292.0
1526,38,6322,5000,5000000,1e-08,1e-08,0,45888,8877,9566,326017243,True,True,157073408.0,993.0,5.355755337935463,1858740.0,244.5,170.30143621305749,33361.0,1694646272.0,2250.77,55615.0,2753916.0
1527,38,7374,5000,5000000,1e-08,1e-08,0,47224,8673,9293,1103401651,True,True,168439808.0,890.0,5.436594785967171,1903036.0,281.79999999999995,141.76094598417626,33783.0,2008666112.0,3119.93,55894.0,2791220.0
1528,38,8426,5000,5000000,1e-08,1e-08,0,49992,8800,9623,1642266859,True,True,179982336.0,897.0,5.506035141329259,2038388.0,333.21,137.05699184292098,36037.0,2899324928.0,4772.92,61369.0,3050876.0
1529,38,9478,5000,5000000,1e-08,1e-08,0,53907,9271,9829,339602587,False,True,190320640.0,963.0,5.6690979458172075,2158396.0,366.32,154.34733622113006,38085.0,,,,
1530,38,10000,5000,500000,1e-08,1e-08,0,23357,896,980,1008104177,False,True,92454912.0,400.0,15.157608695652174,913676.0,18.49,989.9023334120982,13945.0,,,,
1531,38,10000,5000,1000000,1e-08,1e-08,0,26926,1834,2056,1992368037,True,True,110190592.0,190.0,9.677077195050089,1054612.0,51.16,227.09902080311576,16422.0,3191128064.0,1593.04,28697.0,1542948.0
1532,38,10000,5000,1500000,1e-08,1e-08,0,30363,2744,2936,197153896,True,True,115306496.0,273.0,7.989093959731544,1190260.0,74.6,121.9696797160038,19046.0,3277881344.0,2270.86,33648.0,1769540.0
1533,38,10000,5000,2000000,1e-08,1e-08,0,33823,3692,4016,176670614,False,False,,,,,,,,,,,
1534,38,10000,5000,2500000,1e-08,1e-08,0,36857,4464,4895,1691455064,False,True,133062656.0,467.0,6.649039799610353,1452652.0,144.70000000000002,102.91133848797904,23890.0,,,,
1535,38,10000,5000,3000000,1e-08,1e-08,0,40020,5325,5784,248791272,False,True,151011328.0,507.0,6.249529633113829,1589892.0,194.53,92.37023731403251,26573.0,,,,
1536,38,10000,5000,3500000,1e-08,1e-08,0,43958,6354,6975,1230918835,True,False,,,,,,,,2065125376.0,4617.05,52167.0,2645740.0
1537,38,10000,5000,4000000,1e-08,1e-08,0,47091,7171,7880,188383288,True,True,173273088.0,809.0,5.938002926115582,1891588.0,261.95,142.78163551425624,32469.0,3222265856.0,5827.93,55344.0,2804564.0
1538,38,10000,5000,4500000,1e-08,1e-08,0,51684,8447,8818,901854104,True,False,,,,,,,,2227662848.0,5908.79,61032.0,3060876.0
1539,38,10000,5000,5000000,1e-08,1e-08,0,53745,8955,9362,79495576,False,False,,,,,,,,,,,
1540,38,10000,5000,5500000,1e-08,1e-08,0,57106,9817,10155,609937056,True,True,192442368.0,987.0,5.7692750287687,2262644.0,442.71999999999997,157.72754849628092,40108.0,3637342208.0,6557.25,69255.0,3433324.0
1541,38,10000,5000,6000000,1e-08,1e-08,0,62147,11171,11949,1140880264,True,False,,,,,,,,3761258496.0,7764.56,76095.0,3767556.0
1542,38,10000,5000,6500000,1e-08,1e-08,0,64260,11766,12411,796098911,True,False,,,,,,,,3782090752.0,8145.74,80079.0,3939436.0
1543,38,10000,5000,7000000,1e-08,1e-08,0,68721,12927,13633,520431793,True,False,,,,,,,,3818094592.0,8788.04,84507.0,4160100.0
1544,38,10000,5000,7500000,1e-08,1e-08,0,71443,13679,14615,531439426,True,False,,,,,,,,2586132480.0,9805.43,86976.0,4294108.0
1545,38,10000,5000,8000000,1e-08,1e-08,0,74220,14366,15449,2121751074,False,False,,,,,,,,,,,
1546,38,10000,5000,8500000,1e-08,1e-08,0,79719,15797,16680,527863915,True,False,,,,,,,,4052013056.0,10893.31,98059.0,4803636.0
1547,38,10000,5000,9000000,1e-08,1e-08,0,83403,16797,17803,2000544091,True,True,320319488.0,1811.0,5.3751279426816785,3416212.0,930.76,291.326013929383,63018.0,4086734848.0,10184.06,104933.0,5114412.0
1548,38,10000,5000,9500000,1e-08,1e-08,0,84842,17209,18329,1926317479,True,False,,,,,,,,3981066240.0,11796.47,107834.0,5246068.0
1549,38,10000,5000,10000000,1e-08,1e-08,0,88993,18313,19429,1538210405,False,True,356769792.0,1913.0,5.392250657737383,3648676.0,1101.3999999999999,303.02687768188895,67635.0,,,,
1550,38,10531,5000,5000000,1e-08,1e-08,0,56130,9364,9902,1717602019,True,False,,,,,,,,3888816128.0,7271.12,66511.0,3335212.0
1551,38,11583,5000,5000000,1e-08,1e-08,0,58352,9338,9962,569872179,True,True,221020160.0,948.0,5.820878494010268,2342356.0,451.97999999999996,148.2220512533481,40816.0,3629674496.0,10147.27,70392.0,3523260.0
1552,38,12635,5000,5000000,1e-08,1e-08,0,61280,9539,10141,2132286782,True,False,,,,,,,,6039744512.0,9893.91,73407.0,3684148.0
1553,38,13687,5000,5000000,1e-08,1e-08,0,62782,9371,9882,24904155,False,False,,,,,,,,,,,
1554,38,14739,5000,5000000,1e-08,1e-08,0,65606,9575,10404,2144549830,True,False,,,,,,,,7400501248.0,17363.280000000002,78646.0,3968948.0
1555,38,15791,5000,5000000,1e-08,1e-08,0,68454,9761,10276,1491344870,True,True,283398144.0,1004.0,6.2132,2720012.0,632.5500000000001,163.13121242666665,46599.0,7315034112.0,18366.84,80896.0,4088180.0
1556,38,16843,5000,5000000,1e-08,1e-08,0,71294,9925,10170,660693050,True,True,291606528.0,990.0,6.406781914893617,2808900.0,618.78,162.93492740988572,48179.0,11056488448.0,27434.04,84767.0,4270572.0
1557,38,17895,5000,5000000,1e-08,1e-08,0,72624,9763,10548,1888637193,False,False,,,,,,,,,,,
1558,38,18947,5000,5000000,1e-08,1e-08,0,74094,9558,10197,1539354893,True,True,284975104.0,1007.0,6.518872870249017,2946692.0,686.36,174.9906660952404,49739.0,12630700032.0,27980.76,87819.0,4463156.0
1559,38,20000,5000,5000000,1e-08,1e-08,0,76876,9755,10458,751469501,True,True,336003072.0,1054.0,6.549624155943432,3057908.0,710.16,185.10879365412922,51408.0,12229255168.0,30342.07,90550.0,4613020.0
1560,39,10,5000,5000000,1e-08,1e-08,0,7501,2395,2996,1964364750,True,True,63934464.0,422.0,4.445478723404255,251428.0,1.91,241.82681466444097,3343.0,2170880.0,0.16,2492.0,221732.0
1561,39,1062,5000,5000000,1e-08,1e-08,0,27255,6823,7443,120106887,False,True,100786176.0,909.0,5.078827204998799,1122492.0,42.330000000000005,206.30092397903405,21133.0,,,,
1562,39,2114,5000,5000000,1e-08,1e-08,0,33070,7752,8453,788011761,True,True,119083008.0,932.0,5.14282799428688,1353036.0,84.68,186.33585398979784,25205.0,262004736.0,215.5,38704.0,1910228.0
1563,39,3166,5000,5000000,1e-08,1e-08,0,36267,7991,8578,529477355,True,True,125218816.0,888.0,5.166827946584092,1454252.0,124.39,162.11112721309163,26697.0,494403584.0,483.84,42552.0,2101244.0
1564,39,4218,5000,5000000,1e-08,1e-08,0,37958,7914,8544,321612707,False,True,134647808.0,901.0,5.2364008941877795,1544956.0,150.38000000000002,162.44281059338223,28109.0,,,,
1565,39,5270,5000,5000000,1e-08,1e-08,0,42110,8463,9297,605946129,True,False,,,,,,,,933429248.0,1586.1,51244.0,2537652.0
1566,39,6322,5000,5000000,1e-08,1e-08,0,45720,8852,9626,590507823,True,True,161058816.0,1024.0,5.330541237113402,1852012.0,252.95,181.33436362458818,33092.0,1567932416.0,2354.34,54390.0,2709724.0
1567,39,7374,5000,5000000,1e-08,1e-08,0,48356,8933,9783,1917960767,True,True,165593088.0,967.0,5.4260034092670075,1967748.0,323.53,157.62062864217032,35014.0,1861718016.0,3596.35,58485.0,2911260.0
1568,39,8426,5000,5000000,1e-08,1e-08,0,51552,9254,10025,1587384338,True,True,181727232.0,1045.0,5.546413188771721,2100804.0,363.48,177.71791859178802,37344.0,1843146752.0,4423.09,62050.0,3093780.0
1569,39,9478,5000,5000000,1e-08,1e-08,0,53599,9182,9846,1826056282,True,True,189784064.0,994.0,5.69438202247191,2155636.0,372.51,165.68577368177418,38010.0,2334588928.0,5495.85,65108.0,3241884.0
1570,39,10000,5000,500000,1e-08,1e-08,0,23525,932,979,493175405,True,False,,,,,,,,3112644608.0,952.0500000000001,24255.0,1328284.0
1571,39,10000,5000,1000000,1e-08,1e-08,0,26778,1793,1880,1051107774,True,False,,,,,,,,2630967296.0,1504.24,28390.0,1524036.0
1572,39,10000,5000,1500000,1e-08,1e-08,0,30611,2826,3020,1281345651,True,False,,,,,,,,3156836352.0,2355.08,33007.0,1748516.0
1573,39,10000,5000,2000000,1e-08,1e-08,0,33285,3532,3887,626076322,False,True,127373312.0,413.0,7.07185628742515,1314012.0,113.45,117.10062509711118,21258.0,,,,
1574,39,10000,5000,2500000,1e-08,1e-08,0,36861,4481,4868,47101297,True,True,137723904.0,467.0,6.629485396383867,1449820.0,145.20000000000002,106.23990947092722,23833.0,3135049728.0,3396.11,41715.0,2158100.0
1575,39,10000,5000,3000000,1e-08,1e-08,0,40732,5493,5916,619356965,True,True,152211456.0,560.0,6.2273878020713465,1612924.0,196.7,102.93379536284314,27058.0,3394342912.0,4320.29,47437.0,2420628.0
1576,39,10000,5000,3500000,1e-08,1e-08,0,44203,6430,6882,787859963,False,True,162512896.0,669.0,6.000804343454655,1755732.0,237.75,114.87311417305975,29842.0,,,,
1577,39,10000,5000,4000000,1e-08,1e-08,0,46943,7127,7465,1423956402,True,True,157462528.0,712.0,5.9942110177404295,1860460.0,278.64,118.88082549795517,32099.0,2093662208.0,4887.26,54970.0,2773268.0
1578,39,10000,5000,4500000,1e-08,1e-08,0,49895,7958,8676,1014633093,True,False,,,,,,,,3603972096.0,6957.2699999999995,59376.0,2992020.0
1579,39,10000,5000,5000000,1e-08,1e-08,0,55095,9322,9981,2074292807,False,True,201580544.0,1038.0,5.680308767841538,2218212.0,378.09,174.14175323993766,39001.0,,,,
1580,39,10000,5000,5500000,1e-08,1e-08,0,57256,9874,10953,662558626,False,True,217616384.0,1089.0,5.574813998346652,2313244.0,450.94,178.83795480833533,40462.0,,,,
1581,39,10000,5000,6000000,1e-08,1e-08,0,59646,10532,11176,74927405,True,True,216674304.0,1122.0,5.66020326290452,2387124.0,455.18,184.35592090011232,42327.0,3571605504.0,7379.7,72551.0,3599604.0
1582,39,10000,5000,6500000,1e-08,1e-08,0,64340,11770,12964,1266663497,True,True,238874624.0,1301.0,5.500819672131148,2632940.0,587.5600000000001,211.2776339885591,46977.0,3472314368.0,8471.470000000001,79274.0,3931396.0
1583,39,10000,5000,7000000,1e-08,1e-08,0,67675,12663,13777,311088932,False,True,253607936.0,1390.0,5.506228257210189,2741212.0,648.8599999999999,230.60390577171188,49066.0,,,,
1584,39,10000,5000,7500000,1e-08,1e-08,0,71784,13745,14843,653367974,True,True,275456000.0,1521.0,5.426066686936252,2949940.0,705.59,247.4665871742292,53539.0,2311393280.0,9526.84,88537.0,4362908.0
1585,39,10000,5000,8000000,1e-08,1e-08,0,74430,14501,15683,916881936,True,True,284168192.0,1537.0,5.367774282343689,3024836.0,808.13,244.26948057508386,54601.0,3891503104.0,10214.119999999999,92837.0,4563420.0
1586,39,10000,5000,8500000,1e-08,1e-08,0,78400,15509,16940,210367294,True,False,,,,,,,,4057055232.0,10673.24,97834.0,4805764.0
1587,39,10000,5000,9000000,1e-08,1e-08,0,83014,16705,17634,94963851,False,False,,,,,,,,,,,
1588,39,10000,5000,9500000,1e-08,1e-08,0,86359,17627,19084,102050990,True,True,327462912.0,1974.0,5.340834964122635,3559836.0,1073.74,328.8725790810476,65500.0,3665530880.0,11190.58,107207.0,5253476.0
1589,39,10000,5000,10000000,1e-08,1e-08,0,86876,17769,19206,228306205,True,False,,,,,,,,2659364864.0,11873.42,108843.0,5320508.0
1590,39,10531,5000,5000000,1e-08,1e-08,0,54714,8960,9673,2112227536,True,False,,,,,,,,3816534016.0,7735.6,66147.0,3311124.0
1591,39,11583,5000,5000000,1e-08,1e-08,0,59349,9607,10295,1286754300,True,True,234991616.0,1068.0,5.789178082191781,2408828.0,438.9,176.12774589979364,42261.0,5594284032.0,8955.22,72304.0,3610636.0
1592,39,12635,5000,5000000,1e-08,1e-08,0,60678,9415,10200,889470319,False,True,219287552.0,997.0,5.897754554441463,2425860.0,497.82,163.96017148671316,41762.0,,,,
1593,39,13687,5000,5000000,1e-08,1e-08,0,62092,9173,9964,208350740,False,False,,,,,,,,,,,
1594,39,14739,5000,5000000,1e-08,1e-08,0,65576,9606,10141,1550679252,True,True,269037568.0,973.0,6.18368745716244,2619940.0,569.0,160.26591621760144,45110.0,7380140032.0,15952.32,77679.0,3922420.0
1595,39,15791,5000,5000000,1e-08,1e-08,0,67186,9397,10083,1067199428,False,False,,,,,,,,,,,
1596,39,16843,5000,5000000,1e-08,1e-08,0,69571,9465,9933,1143802657,False,True,288452608.0,929.0,6.353161843515541,2773764.0,620.05,149.51836352900494,47420.0,,,,
1597,39,17895,5000,5000000,1e-08,1e-08,0,72722,9754,10429,1543787020,True,True,306511872.0,1066.0,6.3504218040233615,2889780.0,728.85,180.46876847879776,48930.0,12007145472.0,23445.55,86304.0,4375748.0
1598,39,18947,5000,5000000,1e-08,1e-08,0,74167,9587,10410,2614296,True,False,,,,,,,,12749910016.0,31009.04,87516.0,4458364.0
1599,39,20000,5000,5000000,1e-08,1e-08,0,77172,9829,10416,1912896074,True,True,335949824.0,917.0,6.664724919093851,3055716.0,830.2900000000001,151.57276861365088,51485.0,12272963584.0,36576.520000000004,90286.0,4602436.0
1600,40,10,5000,5000000,1e-08,1e-08,0,7064,2251,3036,2066096598,True,True,64110592.0,399.0,4.414030261348006,248148.0,1.74,226.65801498120254,3209.0,2187264.0,0.16,2277.0,215140.0
1601,40,1062,5000,5000000,1e-08,1e-08,0,27071,6775,7580,188359881,True,True,100945920.0,902.0,5.0066873656556,1123156.0,44.81,201.83086046184894,20963.0,81448960.0,43.71,30156.0,1509188.0
1602,40,2114,5000,5000000,1e-08,1e-08,0,32883,7718,8287,2129459127,True,True,119914496.0,989.0,5.13423517169615,1326948.0,81.24,211.89269892076086,24670.0,255680512.0,201.98,38196.0,1884588.0
1603,40,3166,5000,5000000,1e-08,1e-08,0,36097,7993,8677,1241894484,False,True,125808640.0,921.0,5.121811952797868,1467084.0,127.06,171.08223074804135,26910.0,,,,
1604,40,4218,5000,5000000,1e-08,1e-08,0,39109,8186,8588,94305063,False,True,133971968.0,895.0,5.305822498586772,1546820.0,152.01999999999998,161.603664986771,28158.0,,,,
1605,40,5270,5000,5000000,1e-08,1e-08,0,43700,8792,9403,1842366841,True,True,147415040.0,1015.0,5.354525681780157,1760652.0,210.07,184.36134516986917,32004.0,1070215168.0,1688.8899999999999,51985.0,2570812.0
1606,40,6322,5000,5000000,1e-08,1e-08,0,43444,8169,8962,1899121747,True,True,151228416.0,892.0,5.352557500858222,1755228.0,243.35999999999999,148.47542857762394,31184.0,1631293440.0,2297.75,51655.0,2577132.0
1607,40,7374,5000,5000000,1e-08,1e-08,0,48320,8945,9499,305178605,False,True,167419904.0,917.0,5.54823865439543,1951212.0,310.18,147.773537837046,34965.0,,,,
