Unnamed: 0,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,seed,ARGweaver_completed,fastARG_completed,RentPlus_completed,tsinfer_completed,fastARG_pathunrooted,fastARG_SPRunrooted,fastARG_wRFrooted,fastARG_TSfilesize,fastARG_wRFunrooted,fastARG_RFunrooted,fastARG_edgesets,fastARG_cputime,fastARG_RFrooted,fastARG_edges,fastARG_memory,fastARG_KCrooted,RentPlus_pathunrooted,RentPlus_cputime,RentPlus_SPRunrooted,RentPlus_wRFrooted,RentPlus_RFrooted,RentPlus_wRFunrooted,RentPlus_RFunrooted,RentPlus_memory,RentPlus_KCrooted,tsinfer_pathunrooted,tsinfer_mean_polytomy,tsinfer_max_polytomy,tsinfer_wRFrooted,tsinfer_TSfilesize,tsinfer_wRFunrooted,tsinfer_var_polytomy,tsinfer_RFunrooted,tsinfer_edgesets,tsinfer_cputime,tsinfer_RFrooted,tsinfer_SPRunrooted,tsinfer_edges,tsinfer_memory,tsinfer_KCrooted,ARGweaver_pathunrooted,ARGweaver_wRFunrooted,ARGweaver_wRFrooted,ARGweaver_TSfilesize,ARGweaver_SPRunrooted,ARGweaver_RFunrooted,ARGweaver_iterations,ARGweaver_cputime,ARGweaver_RFrooted,ARGweaver_edgesets,ARGweaver_edges,ARGweaver_memory,ARGweaver_KCrooted
24,10,5000,10000,2.5e-08,3.76782964726e-06,0.0,1426778250,True,True,True,True,0.1794349972483162,0.03802415591750005,23889.46624373344,90784.0,23888.070006725124,0.09665811380000004,39.0,0.0,3.2483856224250003,78.0,2170880.0,6.047744047630321,0.8428266816727724,29.939999999999998,0.17245,,1.6578,,0.4621,1319149568.0,3.5675012279531204,0.2152309300408442,2.0172413793103448,3.0,22434.111043246427,91236.0,22432.475734834825,0.017241379310344758,0.10279584077199992,58.0,197.34,0.11334787433419985,0.04410311780159997,117.0,852393984.0,0.22252538764974253,0.7319089978201927,50074.63733063006,50096.953948134484,34768.0,0.15058,0.36951999999999996,"160,140,0,100,20,40,180,80,60,120",371.74,0.38116,43.0,86.0,27983872.0,0.6617953504620201
25,10,5000,10000,2.5e-08,3.76782964726e-06,0.01,1426778250,True,True,True,True,8.597334626390493,1.668448600741765,23580.104451691815,110389.0,23578.37758788225,5.74216064317128,707.0,0.06,8.813584846012489,1414.0,2293760.0,9.645010215246167,5.0353148671586405,14.479999999999999,0.91605,,4.2293,,3.2328,626540544.0,4.8235988308747855,4.442015000451086,2.036723163841808,3.0,22491.52863404412,99605.0,22489.18952269216,0.03547478433443775,2.08839851048784,354.0,190.1,2.1033225514404204,0.9550424663842004,721.0,853082112.0,2.6986662395883245,0.9556035519116424,50475.433004217004,50498.652966517,34768.0,0.19724,0.49788,"120,20,80,180,140,40,60,0,160,100",465.09000000000003,0.52886,44.6,89.2,27832320.0,0.8400628834168842
26,10,5000,10000,2.5e-08,3.76782964726e-06,0.1,1426778250,True,True,True,True,9.889044470273447,2.4515835374660644,23683.332597706536,176475.0,23672.60138578126,8.814463736046244,3110.0,0.35,11.231504498837644,6220.0,2220032.0,9.532670563448326,9.14242212294592,11.13,2.135,,8.3083,,7.6432,587132928.0,6.8699823210633815,8.470228514267005,2.104605263157895,5.0,22549.962511196773,171869.0,22547.27932692313,0.10883038049219798,6.3761487985302425,3040.0,226.64,6.469076392883662,1.9152029982063927,6398.0,892268544.0,5.293444937700208,3.6910593472427786,59109.967520380094,59140.93530385506,34776.8,0.74052,2.33176,"40,140,100,120,60,160,0,80,20,180",388.66,2.377,60.2,120.4,28024832.0,2.127494861320591
27,50,5000,10000,2.5e-08,3.76782964726e-06,0.0,1463717240,True,True,True,True,13.53454838862742,1.2523737410374003,18702.599124866385,86163.0,18701.870753944408,2.563845610248801,86.0,0.03,4.2818315549440005,172.0,2547712.0,25.204246756921638,13.922403531721873,120.17,1.25485,,4.7094,,2.5517,4519424000.0,30.46337950884666,16.792015780797744,2.073684210526316,3.0,15011.378141997138,86163.0,15005.104205500107,0.06898096304591267,1.6286322064726002,95.0,264.64,2.2263539067994005,,197.0,1001246720.0,11.414422118049718,25.862925859029986,44769.855777151686,45052.99100754953,36816.0,2.57197,6.5470200000000025,"160,80,60,40,0,140,180,100,20,120",1214.75,7.439139999999999,87.1,174.2,52678656.0,21.83920305954205
28,50,5000,10000,2.5e-08,3.76782964726e-06,0.01,1463717240,True,True,True,True,76.33841416853157,12.165092784576055,26141.83411244651,169840.0,26134.546921508365,46.56867475229621,3176.0,0.34,48.89725457049807,6352.0,2424832.0,46.054884928980876,61.6519040321381,36.45,9.03425,,31.2122,,29.5648,2370392064.0,39.0600650705527,37.96430101962598,2.0695322376738305,4.0,15668.882103294529,105066.0,15663.97635146548,0.07490598345308759,11.745640158565859,791.0,374.33,12.408789287016738,,1637.0,996196352.0,16.469364140260456,24.903202553452967,48435.485871259436,48704.32273618008,36816.0,2.7972799999999998,5.9657800000000005,"60,0,140,100,20,40,80,160,180,120",1225.37,6.82376,92.5,185.0,54476800.0,20.18690144427452
29,50,5000,10000,2.5e-08,3.76782964726e-06,0.1,1463717240,True,True,True,True,111.22146005031797,19.479213296579786,88192.51081418809,509602.0,88184.52679089615,83.09598856503898,15123.0,1.45,85.19936060469527,30246.0,2424832.0,71.53561038719144,119.38329632184227,32.0,17.9643,,77.3564,,75.5682,1921613824.0,71.20852586882434,88.7251486202521,2.275903093229505,7.0,22459.77088510074,333248.0,22456.538237507768,0.3655133811975696,51.566653268816566,9246.0,350.51,53.03961141799565,,21043.0,941985792.0,44.33361687193509,60.422547219583045,96442.6936920643,96624.79887723307,41124.0,11.12178,36.15984,"180,40,120,20,60,100,160,0,140,80",1127.63,37.05658,265.3,530.6,47427584.0,26.22968620479399
30,10,5000,10000,2.5e-08,1.5e-08,0.0,222915916,True,True,True,True,9.337692336372342,1.6464,8027.812562571421,52048.0,8027.148013809528,8.102502476216001,12.0,0.0,10.7244,24.0,2039808.0,8.408612730841838,11.075782685285919,0.32,2.5158,,12.7804,,10.7804,38096896.0,8.663454960720486,15.530517630630946,4.2,7.0,8019.7332534762145,52048.0,8019.667953476216,3.6999999999999993,6.681404952432,5.0,2.49,7.942604952431999,,21.0,117374976.0,7.161164629399318,11.404681409307775,46940.99378651132,47105.79388049132,34768.0,2.5495099999999997,9.96014,"140,160,180,20,0,120,100,60,40,80",236.61,12.20086,37.2,74.4,34242560.0,9.619190217182807
31,10,5000,10000,2.5e-08,1.5e-08,0.01,222915916,True,True,True,True,9.337692336372342,1.6464,8027.812562571421,52048.0,8027.148013809528,8.102502476216001,12.0,0.0,10.7244,24.0,2023424.0,8.408612730841838,11.07578268528592,0.24,2.5158,,12.7804,,10.7804,37236736.0,8.663454960720486,16.736773060308376,4.0,7.0,8018.909251000001,52048.0,8018.909251000001,7.0,6.19,3.0,3.17,7.19,,12.0,117321728.0,7.568215558555419,11.404681409307775,46940.99378651132,47105.79388049132,34768.0,2.5495099999999997,9.96014,"160,40,80,20,140,0,100,120,60,180",236.5,12.20086,37.2,74.4,34254848.0,9.619190217182807
32,10,5000,10000,2.5e-08,1.5e-08,0.1,222915916,True,True,True,True,10.808456101244554,2.5158,8031.257839428582,52048.0,8031.257839428582,10.670902476216,12.0,0.0,12.670902476216,24.0,2039808.0,7.243766552611017,14.147618151041787,0.3,2.6464,,14.0,,12.0,37789696.0,10.544785005878325,16.64548728922262,4.0,4.0,8020.659251000001,52048.0,8020.659251000001,0.0,8.19,3.0,2.5,9.19,,12.0,116928512.0,7.445712013799553,12.819625589941435,37753.616923750385,37788.095106850385,34768.0,2.83827,11.466380000000001,"180,0,80,160,40,60,120,140,20,100",237.36,13.52094,26.9,53.8,33611776.0,9.655909025847343
33,50,5000,10000,2.5e-08,1.5e-08,0.0,685744793,True,True,True,True,122.08118795890614,16.737463041706,25875.924840823358,54096.0,25875.312338648593,75.56961031921699,70.0,0.0,77.56961031921699,140.0,2109440.0,55.708657454430345,92.88463544159808,2.95,14.80505,,76.5586,,74.8691,107343872.0,48.57010851185789,247.3990679573383,7.12,19.0,25780.214205926542,52048.0,25779.49371190459,29.94333333333334,45.229570775278,25.0,2.66,46.385475319674995,,178.0,116916224.0,60.33840390929418,109.9406289606458,110015.185048765,110721.10678672114,37225.6,18.273979999999998,78.54764,"80,160,120,0,40,180,60,140,100,20",684.9200000000002,80.31642000000002,114.6,229.2,63860736.0,58.255405769816406
34,50,5000,10000,2.5e-08,1.5e-08,0.01,685744793,True,True,True,True,106.72441893846886,18.315860033836,25902.299859704653,54096.0,25902.163844773193,78.330281335851,78.0,0.0,80.14183876665601,156.0,2060288.0,53.21076881225373,98.0406687309533,2.94,14.8603,,78.027,,76.3375,108077056.0,50.820751101498956,244.0264472142223,5.6111111111111125,18.0,25779.22108622612,52048.0,25778.939927505362,28.957516339869283,48.163243399999,18.0,2.7,49.888497223719995,,101.0,116740096.0,58.90397680564128,117.69922999780349,114825.54982692961,115919.52723415932,37635.2,18.15984,79.28174,"160,0,20,180,40,140,120,60,80,100",717.28,81.04426,123.1,246.2,61550592.0,59.86018827391966
35,50,5000,10000,2.5e-08,1.5e-08,0.1,685744793,True,True,True,True,146.8264387955885,21.179897665992,26013.229670489443,56144.0,26013.229670489443,89.96775537696999,125.0,0.0,91.96775537696999,250.0,2105344.0,72.11664047452138,142.77156196683595,3.21,21.1935,,92.6721,,90.6721,110116864.0,90.62237898872253,227.3170869317469,5.238095238095238,15.0,25783.6729428023,52048.0,25783.361355892906,13.290476190476193,54.259568229092,21.0,2.31,55.57115513848599,,110.0,116797440.0,75.23960624233631,139.6405447126247,145740.50358643848,145740.50358643848,39116.8,20.48527,89.48428,"140,80,180,100,60,0,120,20,160,40",930.78,91.48428,195.2,390.4,55590912.0,73.47797731056
36,10,5000,10000,2.5e-08,5.9716075583e-08,0.0,580067373,True,True,True,True,3.3627000071322293,0.8033,7071.426295887268,52048.0,7070.4731300957565,1.629463166048,12.0,0.0,4.4387263320959995,24.0,2056192.0,7.802849007844676,5.735782148007518,0.65,1.02565,,3.573,,2.94,46731264.0,4.094358637159016,8.969139324089499,2.5,4.0,7055.041920557653,52048.0,7054.5852693089255,0.4545454545454545,3.894075083369,12.0,2.65,5.591891995598,,30.0,116953088.0,4.682885436733877,6.38286192775682,37133.12031136498,37392.72760515842,34768.0,1.3457599999999998,4.18702,"0,140,60,40,160,100,80,20,180,120",217.93,4.6958600000000015,28.4,56.8,33615872.0,4.431290906250722
37,10,5000,10000,2.5e-08,5.9716075583e-08,0.01,580067373,True,True,True,True,3.3627000071322293,0.8033,7071.426295887268,52048.0,7070.4731300957565,1.629463166048,12.0,0.0,4.4387263320959995,24.0,1961984.0,7.802849007844676,5.735782148007518,0.66,1.02565,,3.573,,2.94,45268992.0,4.094358637159016,11.942358616779197,2.75,5.0,7057.10604063634,52048.0,7057.10604063634,1.3571428571428572,4.924831583024,8.0,2.32,5.557694749072,,22.0,116740096.0,4.3966457629524704,6.38286192775682,37133.12031136498,37392.72760515842,34768.0,1.3457599999999998,4.18702,"20,100,60,80,160,180,120,40,0,140",218.75,4.6958600000000015,28.4,56.8,33619968.0,4.431290906250722
38,10,5000,10000,2.5e-08,5.9716075583e-08,0.1,580067373,True,True,True,True,9.556287888685022,2.269402626113,7070.135819255865,52048.0,7070.135819255865,8.759005252226,27.0,0.0,9.972647473956,54.0,2007040.0,6.211315149283935,9.97240531851866,0.6000000000000001,2.1991,,9.1562,,8.1761,45232128.0,6.150256558136425,8.744411606403249,2.1875,3.0,7058.949206434693,52048.0,7058.949206434693,0.1625,6.568971050580001,16.0,2.75,7.58190261992,,35.0,116592640.0,5.127067443447512,10.13210407835019,39642.89934806778,40488.03136341811,34768.0,2.2811,8.57072,"40,180,100,160,140,80,60,120,0,20",247.84,9.48748,42.0,84.0,30068736.0,6.900434091834798
39,50,5000,10000,2.5e-08,5.9716075583e-08,0.0,1448334526,True,True,True,True,83.9592827761743,13.29747148165015,22931.657119510288,54096.0,22931.126217397967,48.5567524385933,86.0,0.0,50.4118077521643,172.0,2228224.0,47.01668446689778,69.42681594660101,6.46,12.31895,,46.7123,,44.4259,222961664.0,69.38881115299387,130.44902694672177,2.9433962264150937,7.0,22743.85492764985,54096.0,22743.625140812608,1.2851959361393324,34.1324708124342,53.0,2.83,35.724310047277804,,156.0,116670464.0,40.657400714315095,80.49854801786722,81188.59793880858,81909.28621327481,37020.8,12.122530000000001,47.122460000000004,"0,120,160,180,140,20,80,40,100,60",879.27,48.877120000000005,114.6,229.2,65138688.0,49.430227393550226
40,50,5000,10000,2.5e-08,5.9716075583e-08,0.01,1448334526,True,True,True,True,95.26242911232036,13.955227144066148,22881.445663184448,56144.0,22880.80811490797,52.60610790937329,118.0,0.0,54.60610790937329,236.0,2166784.0,59.62701893409209,76.27190515127067,5.93,11.10555,,46.967,,45.0753,206139392.0,52.53536196055815,119.56307390122872,3.020833333333333,7.0,22739.280103985908,54096.0,22739.148792757653,1.4676418439716317,39.994007631461,48.0,2.89,41.454736959145,,145.0,117186560.0,36.61063099156097,83.37000853741573,93950.78755487065,94798.64069189524,37726.22222222222,12.9042,49.28512,"100,60,40,80,160,140,120,0,180,20",909.45,50.97224,127.0,254.0,59830272.0,49.08978771522143
41,50,5000,10000,2.5e-08,5.9716075583e-08,0.1,1448334526,True,True,True,True,115.96462797875091,19.601224815386548,23072.864241813208,60744.0,23072.70398049917,80.290647476429,287.0,0.0,81.98043432579699,574.0,2142208.0,78.41296717443898,121.52629589821468,5.71,16.75365,,70.682,,68.7078,215269376.0,86.70989314787529,128.5367209537932,2.912280701754386,7.0,22741.43339783958,54096.0,22741.40813195128,1.4028822055137848,46.376940233711004,57.0,2.5,48.271135710392,,166.0,117313536.0,37.670194025630536,94.41546982910332,109836.27299920926,110266.51704223984,39225.55555555556,15.5653,68.18074,"140,180,20,80,160,120,60,100,40,0",1145.5800000000004,70.02600000000001,210.33333333333331,420.66666666666674,48062464.0,54.43158667106693
42,10,5000,10000,2.5e-08,2.37733978869e-07,0.0,1433644590,True,True,True,True,4.463851576136303,0.711725239254,17282.861861315843,54096.0,17282.28079228844,2.0051694504190003,26.0,0.0,4.1918122685290005,52.0,2068480.0,6.468867969134389,4.359115175552083,3.79,0.6399,,3.2953,,2.1958,114040832.0,4.975034326461949,6.142912044920597,2.1379310344827585,3.0,17181.817439709925,54096.0,17181.252019315372,0.1231527093596055,2.202729186151,29.0,2.7,2.3669275145269997,,62.0,118681600.0,2.6267323580546447,4.741327862546284,51024.92178213842,51056.44149445868,34768.0,0.76151,3.11426,"100,40,160,80,60,140,20,0,180,120",174.09,3.23254,36.4,72.8,23638016.0,3.151997617674432
43,10,5000,10000,2.5e-08,2.37733978869e-07,0.01,1433644590,True,True,True,True,3.612934249368558,0.6438945107254501,17255.398884682927,54096.0,17254.797175862695,2.0703211236519,49.0,0.0,3.708904646702,98.0,2088960.0,6.238715721868577,7.023035790061197,3.48,1.0659,,4.9767,,3.9367,110383104.0,6.354818475956879,3.6316451283649696,2.051282051282051,3.0,17214.492355576418,54096.0,17212.175879784434,0.04993252361673378,2.28233387789,39.0,2.43,2.6095826895800003,0.5511578272014845,80.0,118509568.0,2.9999762385551576,5.926304458951635,54207.84013066402,54216.29675858668,34768.0,0.98315,3.7563,"120,60,180,100,0,160,20,40,80,140",173.62,3.89408,43.7,87.4,24354816.0,3.7597151200604366
44,10,5000,10000,2.5e-08,2.37733978869e-07,0.1,1433644590,True,True,True,True,10.902878940867783,2.3305053959776,17212.673837453058,58192.0,17211.816157584886,9.0876188403214,199.0,0.0,10.8271581758839,398.0,2027520.0,10.70661757226823,10.241331755624504,2.8,2.38615,,9.5715,,8.8599,101228544.0,7.039448951271962,9.477070121311732,2.115942028985508,4.0,17190.811658334762,56144.0,17188.543111624083,0.14704326668782391,6.0177849674927995,138.0,2.87,6.8291534476808,1.8707089802363992,292.0,117825536.0,7.1033228778692745,8.891995585813172,73286.55649710877,73708.07158902104,36816.0,1.9279800000000002,6.73738,"20,0,40,60,180,160,140,100,120,80",239.83,6.966060000000001,86.0,172.0,19095552.0,5.641966325482366
45,50,5000,10000,2.5e-08,2.37733978869e-07,0.0,1052968589,True,True,True,True,78.40624228787178,12.424561517976501,28707.347461484318,56212.0,28706.669882039063,46.82868047239101,64.0,0.0,48.328140238175,128.0,2203648.0,47.14661602387206,60.379450238823964,24.95000000000001,11.6813,,43.5115,,42.731,631697408.0,27.867770218361937,138.08980218554785,2.5681818181818183,9.0,28321.656701777618,56212.0,28321.650648544408,1.8789640591966177,30.078136369354,44.0,2.81,30.109462759302,,113.0,125493248.0,26.41836373705869,79.21248546685078,86283.65272010097,86300.72741528097,36816.0,12.97233,48.28977999999999,"100,120,60,160,20,180,80,140,0,40",503.34000000000003,48.320319999999995,91.8,183.6,62607360.0,30.088509917012527
46,50,5000,10000,2.5e-08,2.37733978869e-07,0.01,1052968589,True,True,True,True,162.52643393789086,16.6085208371935,28644.59744872193,64316.0,28641.12237214118,69.65483105566699,378.0,0.01,71.75266532806,756.0,2154496.0,100.50797523258076,117.14189471089077,14.13,15.3208,,63.7478,,63.5467,626249728.0,57.11172928205635,133.22160937575458,2.6052631578947367,10.0,28388.51388297437,56212.0,28388.507829741164,2.4021052631578943,38.896856538466004,76.0,2.87,38.990225522904,,198.0,125087744.0,32.46490220385177,98.89084671423822,102818.81498328039,102897.04655582632,36816.0,13.32807,51.84424,"140,120,80,40,160,60,100,20,0,180",535.75,51.88862,108.4,216.8,57892864.0,39.02820570619495
47,50,5000,10000,2.5e-08,2.37733978869e-07,0.1,1052968589,True,True,True,True,168.55065410755344,20.8051320061155,32766.99273045505,102956.0,32765.107680194986,90.4700110074265,1864.0,0.05,92.5316194861999,3728.0,2215936.0,92.74528397112734,173.8357038240059,9.26,20.32675,,88.5613,,87.4486,560541696.0,88.70205910019092,123.66472750010023,2.489402697495183,10.0,28441.431162111163,68620.0,28441.431162111163,1.3855052409965711,55.980621332525395,519.0,2.72,57.0797011430944,,1292.0,126001152.0,61.00646417896977,132.95193376913477,173797.48946854516,174354.8753710306,46642.4,19.19142,81.52964,"60,20,140,160,0,100,40,180,80,120",1844.68,82.27646,485.5,971.0,48304128.0,57.92817291755706
48,10,5000,10000,2.5e-08,9.464360167200001e-07,0.0,703416221,True,True,True,True,3.5889814917419827,0.7370381740049999,11231.21167183444,55490.0,11230.320895355131,1.6298834131609994,25.0,0.0,3.608911449985,50.0,2076672.0,5.691218810429133,5.045680559078439,6.29,0.8636,,3.7785,,2.5079,279752704.0,4.9279374933340865,4.213832582857943,2.0454545454545454,3.0,10936.107093393754,57460.0,10933.29580702675,0.044397463002114106,1.9961261230329999,44.0,3.5700000000000003,2.1392369788370003,0.795969854802065,90.0,137785344.0,2.4308603179742785,3.794839573669431,32256.401694651762,32348.776489638363,34768.0,0.7561899999999999,1.79462,"120,20,0,40,180,160,60,80,100,140",179.62,1.9467,40.0,80.0,20439040.0,2.2577040998421376
49,10,5000,10000,2.5e-08,9.464360167200001e-07,0.01,703416221,True,True,True,True,5.188748281792588,1.1247448622119998,11160.649883544,59508.0,11158.682682322467,3.0860339304759985,109.0,0.0,5.884110476767999,218.0,2080768.0,8.110134269736374,4.835267593974878,5.21,0.8813,,3.6259,,2.7209,174473216.0,4.363943711542484,5.152375587023603,2.047058823529412,3.0,10943.1020347958,57460.0,10941.48951458484,0.04537815126050421,2.575102846882,85.0,3.29,2.742610586625,0.9082233713324341,174.0,138047488.0,2.9822609114490537,2.8487431538088672,33291.25957102399,33364.80119942329,34768.0,0.56548,1.3695,"180,140,0,80,120,40,160,100,60,20",176.57000000000005,1.5152800000000002,40.0,80.0,19779584.0,1.7962719981198167
50,10,5000,10000,2.5e-08,9.464360167200001e-07,0.1,703416221,True,True,True,True,8.948757781109299,1.91484984832815,10862.571151464525,70012.0,10861.097464856814,7.162823164748799,528.0,0.0,8.985716752936801,1056.0,2039808.0,7.999035494449995,8.311274535474976,5.1400000000000015,1.8302,,7.1722,,6.2059,139509760.0,6.2254352459719895,7.5477036716428865,2.069135802469136,4.0,10964.002054089711,65996.0,10961.24063962078,0.07441633052194123,4.752003268587,405.0,2.77,5.501103765980999,1.3984790150829032,838.0,135925760.0,5.001846485181196,7.26379885147716,43037.652890183286,43351.573633602784,35391.6,1.20549,4.3757199999999985,"40,120,0,180,160,60,140,80,100,20",272.62,4.76112,73.2,146.4,19275776.0,4.314739221197748
51,50,5000,10000,2.5e-08,9.464360167200001e-07,0.0,7174965,True,True,True,True,48.71388532986648,6.75257039573545,15649.490781733086,60940.0,15640.923493280903,21.0952208765181,112.0,0.0,25.2823334970111,224.0,2174976.0,71.5234581623807,50.31581203302967,28.709999999999997,7.3898,,22.3662,,21.8494,691576832.0,30.349468533869455,64.67764310336464,2.1511627906976742,5.0,14750.335796915071,60940.0,14750.135865469008,0.24746922024623794,14.820456724570198,86.0,4.670000000000001,14.864187111618199,,185.0,162807808.0,28.950069955025626,51.503639438414595,45393.399328734275,45393.50332610334,36816.0,6.29359,20.89266,"180,60,80,160,20,40,100,140,0,120",983.8599999999999,20.939680000000003,90.5,181.0,89743360.0,26.434511682063317
52,50,5000,10000,2.5e-08,9.464360167200001e-07,0.01,7174965,True,True,True,True,91.63494328064984,14.292293703293351,15979.698336967409,76624.0,15979.054113826982,55.98669824423661,676.0,0.02,57.9608274674747,1352.0,2220032.0,65.51661482530531,77.18865985080205,18.81,9.95605,,38.3354,,37.9966,654237696.0,39.44768839369589,77.01991314031577,2.1310679611650487,5.0,14748.526176199934,62988.0,14748.090025364165,0.20224958560265194,22.432050054521998,206.0,4.13,22.683480054505402,,439.0,162189312.0,29.59252080797271,52.483399091038244,46362.103899928945,46375.444944568946,36816.0,7.621720000000002,23.74616,"20,40,0,160,180,60,80,140,100,120",957.19,23.82682,95.2,190.4,97009664.0,23.88068806423573
53,50,5000,10000,2.5e-08,9.464360167200001e-07,0.1,7174965,True,True,True,True,123.11247257958006,19.815910118258994,24502.82406586672,129350.0,24502.573263085444,84.8825763353175,2633.0,0.1,86.7302667121475,5266.0,2220032.0,69.24717371810735,127.58258319898306,15.6,17.6791,,76.8042,,75.8695,668008448.0,75.01371065010972,95.74749468807795,2.2993254637436764,7.0,14883.45931486582,89621.0,14882.457909410383,0.3888096711991515,46.9073333826687,1186.0,4.31,47.912185396538895,,2727.0,163549184.0,43.779624375366964,77.7249682645618,83741.30177642856,83841.21406202701,39598.4,11.972430000000001,45.513020000000004,"140,20,100,0,80,160,120,180,40,60",1265.63,45.6829,216.8,433.6,77086720.0,34.274325168708096
54,10,5000,10000,2.5e-08,3.76782964726e-06,0.0,1873790241,True,True,True,True,0.8350629403428999,0.1859951078709999,14731.807418206114,75140.0,14730.760493949812,0.3878550073279999,19.0,0.0,2.5924872901150002,38.0,2179072.0,6.251278902021968,0.4989300894191588,22.65,0.1043,,1.4669,,0.2209,1192157184.0,3.6405953306821286,0.403110598442696,2.03125,3.0,13539.976837031638,75140.0,13536.137176350054,0.03125,0.17452414715199993,32.0,122.37,0.2717181854149998,0.07910798548455668,65.0,625909760.0,0.6053679108396551,0.7510778198796961,34330.63486994314,34503.52128183788,34768.0,0.15291,0.30818,"100,120,80,60,180,20,140,160,0,40",313.59999999999997,1.2361,29.8,59.6,23773184.0,2.5911123115789314
55,10,5000,10000,2.5e-08,3.76782964726e-06,0.01,1873790241,True,True,True,True,4.312476441521244,1.1384995711603,14482.469695588428,84714.0,14474.645333119326,2.6937019945853,330.0,0.02,6.6122678335015985,660.0,2232320.0,10.571544757890212,2.772142432987773,12.75,0.59535,,2.6884,,1.6579,609153024.0,4.068923213315151,2.1770793076596173,2.0075757575757582,3.0,13739.771764388855,79296.0,13733.98808244645,0.007575757575757628,1.1555588191914008,132.0,125.1,1.369361041988001,0.5623010751069453,265.0,622350336.0,1.4500166155913865,0.6101080198520716,34046.93645587521,34247.60052517521,34768.0,0.12408,0.25084,"60,180,0,120,100,140,80,20,40,160",266.67999999999995,0.9111,30.9,61.8,22720512.0,2.2497458245707165
56,10,5000,10000,2.5e-08,3.76782964726e-06,0.1,1873790241,True,True,True,True,9.838110562307731,2.0669923190879103,14708.877883060703,141593.0,14701.366082013208,7.66216158709715,2377.0,0.18,9.899206444021338,4754.0,2199552.0,9.650681564887533,7.750083982842917,9.34,1.69035,,6.8316,,5.6937,450228224.0,6.795419126865365,6.7372656850915495,2.0632478632478635,4.0,13817.448859879309,121530.0,13782.835868663036,0.06840335643072262,4.39131436402938,1755.0,107.56,5.3265916375369216,1.4257364951904985,3621.0,576135168.0,5.055930995180535,2.5545834774944227,40631.91104068316,40813.44688064316,34768.0,0.6250199999999999,1.26166,"80,100,40,160,140,60,0,120,20,180",327.65,1.8095599999999998,37.4,74.8,21184512.0,2.7837038874286257
57,50,5000,10000,2.5e-08,3.76782964726e-06,0.0,376297092,True,True,True,True,22.281748193619066,2.7353094380360496,20348.674939913468,89513.0,20346.187043696784,6.3946035006856015,98.0,0.03,10.708421504115602,196.0,2826240.0,62.755213448290355,25.179165712467146,198.70000000000002,2.6322,,7.8903,,6.8648,8847458304.0,20.770807363913807,23.567196004905178,2.024,3.0,17189.278308886584,89513.0,17167.414613962064,0.02361290322580643,4.749699599706201,125.0,439.03,4.883995233526602,,253.0,1207734272.0,8.694217941731832,19.68145813347521,47608.01075785459,47694.26862367459,36816.0,2.23555,5.2736,"160,40,0,120,20,180,140,100,80,60",1114.15,5.5751599999999994,91.9,183.8,71204864.0,10.699829555657654
58,50,5000,10000,2.5e-08,3.76782964726e-06,0.01,376297092,True,True,True,True,102.22339775623057,14.801607829689436,30234.916650569616,188481.0,30233.725593147414,60.00677685971152,3760.0,0.4,61.869328308410694,7520.0,2940928.0,50.15102215984176,84.08130389222974,42.71,11.5053,,42.8256,,42.0696,1947230208.0,42.59178715924911,62.205107285194686,2.0734597156398102,4.0,18853.140193501386,120903.0,18837.021000443096,0.08076541220987983,23.785873922405898,1266.0,455.57,24.10708051509438,8.900090765653205,2625.0,1201790976.0,25.61044142508809,25.52051534957894,56872.145821311045,56964.016748011054,36816.0,3.44433,8.62036,"20,120,160,0,140,40,100,180,60,80",1160.19,9.041540000000001,100.1,200.2,71385088.0,12.961299227211336
59,50,5000,10000,2.5e-08,3.76782964726e-06,0.1,376297092,True,True,True,True,141.6969427688908,20.12739010423651,100396.09787780736,600098.0,100395.02467110947,85.96170858161535,18098.0,1.77,88.07105809181215,36196.0,2826240.0,86.2029258123349,152.14520861126346,36.34,18.68955,,80.7409,,79.3827,1487736832.0,88.40246843817732,123.32153222940822,2.4053516819571867,10.0,24899.836558270614,439552.0,24895.121315837518,0.6843661887195498,58.39835254200578,13080.0,385.96,59.88782500809256,,31462.0,1151492096.0,61.302127805681664,51.82517195555808,116600.46838894115,116684.97590102472,40938.66666666666,8.63015,27.32674,"120,40,180,20,60,140,80,0,100,160",1553.45,27.69426,254.0,508.0,54960128.0,21.242759066682567
60,10,5000,10000,2.5e-08,1.5e-08,0.0,1621757233,True,True,True,True,5.9379545984157565,1.0,10797.0014106,52048.0,10796.9674606,2.6224,9.0,0.0,4.6224,18.0,2113536.0,5.897470181700469,5.9379545984157565,0.41000000000000003,1.0,,5.8642,,2.6224,40345600.0,10.77823486522383,10.135625003188528,2.4444444444444446,4.0,10780.103345191137,52048.0,10780.069395191136,0.5277777777777777,3.966842295568,9.0,2.6500000000000004,4.6557268867040005,,22.0,116748288.0,4.401937668133735,6.0820530069364525,60028.73262810617,60925.01677602567,34768.0,1.4197000000000002,3.7396,"60,140,180,40,160,80,120,100,0,20",191.99,5.90164,36.6,73.2,35352576.0,7.181955595120933
