,Ne,length,sample_size,recombination_rate,mutation_rate,error_param,tool,averaging,polytomies,rooting,metric,treedist_mean,treedist_se
270,5000,1000000,16,1e-08,3.6840314986403866e-08,0,RentPlus,per site,retained,rooted,RF,7.907838029999999,0.08593631053395753
271,5000,1000000,16,1e-08,3.6840314986403866e-08,0,RentPlus,per site,retained,unrooted,RF,6.522212929999999,0.08448250520581381
272,5000,1000000,16,1e-08,3.6840314986403866e-08,0,RentPlus,per site,retained,unrooted,SPR,2.062191705,0.026497718171848345
273,5000,1000000,16,1e-08,3.6840314986403866e-08,0,RentPlus,per site,retained,unrooted,path,12.213228776607144,0.09545107572621939
274,5000,1000000,16,1e-08,3.6840314986403866e-08,0,fastARG,per site,retained,rooted,KC,14.33143249591172,0.09497271423509086
275,5000,1000000,16,1e-08,3.6840314986403866e-08,0,fastARG,per site,retained,rooted,RF,10.77385698751636,0.11434426081679852
277,5000,1000000,16,1e-08,3.6840314986403866e-08,0,fastARG,per site,retained,unrooted,RF,8.37002431381851,0.11399159120931217
278,5000,1000000,16,1e-08,3.6840314986403866e-08,0,fastARG,per site,retained,unrooted,SPR,2.5682557139094517,0.031229477570136315
279,5000,1000000,16,1e-08,3.6840314986403866e-08,0,fastARG,per site,retained,unrooted,path,14.116792395638361,0.12054419833222
281,5000,1000000,16,1e-08,3.6840314986403866e-08,0,tsinfer,per site,broken,rooted,KC,8.839809143100924,0.06453103767008349
282,5000,1000000,16,1e-08,3.6840314986403866e-08,0,tsinfer,per site,broken,rooted,RF,7.6697857609119895,0.0974766712756958
284,5000,1000000,16,1e-08,3.6840314986403866e-08,0,tsinfer,per site,broken,unrooted,RF,6.941058464764218,0.09588249302342766
285,5000,1000000,16,1e-08,3.6840314986403866e-08,0,tsinfer,per site,broken,unrooted,SPR,2.2068648503012143,0.028728722117999123
286,5000,1000000,16,1e-08,3.6840314986403866e-08,0,tsinfer,per site,broken,unrooted,path,12.453135049212108,0.10307312998060911
288,5000,1000000,16,1e-08,3.6840314986403866e-08,0,tsinfer,per site,retained,rooted,KC,8.568646335126843,0.06109328093768403
292,5000,1000000,16,1e-08,3.6840314986403866e-08,0,tsinfer,per site,retained,unrooted,SPR,1.938691926305203,0.031260934595130185
293,5000,1000000,16,1e-08,3.6840314986403866e-08,0,tsinfer,per site,retained,unrooted,path,12.899431870146987,0.113521164632117
295,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,rooted,KC,9.3241810149884,0.09365664404097318
296,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,rooted,RF,8.50217448979592,0.1295129460016306
298,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,unrooted,RF,7.6568587714285705,0.12796218950314323
299,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,unrooted,SPR,2.35894256122449,0.03223751473743466
300,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,unrooted,path,13.035274276077525,0.1546081792132031
302,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,rooted,KC,11.266467220945305,0.05549370142601542
303,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,rooted,RF,9.751780459999999,0.07898771413579109
304,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,unrooted,RF,8.505293660000001,0.077193524671944
305,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,unrooted,SPR,2.5861704700000008,0.020119835457505918
306,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,unrooted,path,14.332707926397257,0.0836621030771947
307,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,rooted,KC,15.871281034973922,0.10970113715668597
308,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,rooted,RF,14.96453268279189,0.10455186011712285
310,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,unrooted,RF,12.591003574048056,0.09958000208247902
311,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,unrooted,SPR,3.526579345894108,0.02276305513554146
312,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,unrooted,path,18.15832392369454,0.11313949101360424
314,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,rooted,KC,10.22785667857911,0.06471527653688633
315,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,rooted,RF,9.846756726127149,0.09123413479817412
317,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,unrooted,RF,8.962421783096334,0.0896480638743941
318,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,unrooted,SPR,2.7067971151508363,0.023808320097672652
319,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,unrooted,path,14.52249577486563,0.09207155680845948
321,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,tsinfer,per site,retained,rooted,KC,9.66394648396896,0.059045445795417505
325,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,tsinfer,per site,retained,unrooted,SPR,2.2858705817982843,0.03199194011211588
326,5000,1000000,16,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,tsinfer,per site,retained,unrooted,path,15.136451526806356,0.10016547189447059
328,5000,1000000,16,1e-08,1.3572088082974523e-07,0,ARGweaver,per site,retained,rooted,KC,5.300564150246817,0.09004182766311745
329,5000,1000000,16,1e-08,1.3572088082974523e-07,0,ARGweaver,per site,retained,rooted,RF,3.1323174399999996,0.0834260077048567
331,5000,1000000,16,1e-08,1.3572088082974523e-07,0,ARGweaver,per site,retained,unrooted,RF,2.623118091428571,0.07899354880633766
332,5000,1000000,16,1e-08,1.3572088082974523e-07,0,ARGweaver,per site,retained,unrooted,SPR,0.9798191742857144,0.03095854162635756
333,5000,1000000,16,1e-08,1.3572088082974523e-07,0,ARGweaver,per site,retained,unrooted,path,6.072789192679756,0.13338511886932206
335,5000,1000000,16,1e-08,1.3572088082974523e-07,0,RentPlus,per site,retained,rooted,KC,8.61655802061224,0.03333844719188771
336,5000,1000000,16,1e-08,1.3572088082974523e-07,0,RentPlus,per site,retained,rooted,RF,5.03818069,0.05028410470347505
337,5000,1000000,16,1e-08,1.3572088082974523e-07,0,RentPlus,per site,retained,unrooted,RF,3.7624259400000004,0.05093588530420765
338,5000,1000000,16,1e-08,1.3572088082974523e-07,0,RentPlus,per site,retained,unrooted,SPR,1.2834045049999998,0.017656577418343984
339,5000,1000000,16,1e-08,1.3572088082974523e-07,0,RentPlus,per site,retained,unrooted,path,8.229558592915224,0.07863490406579357
340,5000,1000000,16,1e-08,1.3572088082974523e-07,0,fastARG,per site,retained,rooted,KC,12.93601030637469,0.08366591735435436
341,5000,1000000,16,1e-08,1.3572088082974523e-07,0,fastARG,per site,retained,rooted,RF,7.488934524111723,0.07769695873609114
343,5000,1000000,16,1e-08,1.3572088082974523e-07,0,fastARG,per site,retained,unrooted,RF,4.979121363986755,0.07505064173444281
344,5000,1000000,16,1e-08,1.3572088082974523e-07,0,fastARG,per site,retained,unrooted,SPR,1.6949113294264522,0.024527396821218062
345,5000,1000000,16,1e-08,1.3572088082974523e-07,0,fastARG,per site,retained,unrooted,path,10.016954012652164,0.0982786705343784
347,5000,1000000,16,1e-08,1.3572088082974523e-07,0,tsinfer,per site,broken,rooted,KC,5.570883337649369,0.04916177834052098
348,5000,1000000,16,1e-08,1.3572088082974523e-07,0,tsinfer,per site,broken,rooted,RF,4.22248128480283,0.060524487228151215
350,5000,1000000,16,1e-08,1.3572088082974523e-07,0,tsinfer,per site,broken,unrooted,RF,3.865395901638716,0.06012574635428438
351,5000,1000000,16,1e-08,1.3572088082974523e-07,0,tsinfer,per site,broken,unrooted,SPR,1.3723952837938365,0.02008330611494073
352,5000,1000000,16,1e-08,1.3572088082974523e-07,0,tsinfer,per site,broken,unrooted,path,8.283310070516277,0.09205232450942877
354,5000,1000000,16,1e-08,1.3572088082974523e-07,0,tsinfer,per site,retained,rooted,KC,5.521514206548817,0.047194320108137774
358,5000,1000000,16,1e-08,1.3572088082974523e-07,0,tsinfer,per site,retained,unrooted,SPR,1.216595913471716,0.02033569365035273
359,5000,1000000,16,1e-08,1.3572088082974523e-07,0,tsinfer,per site,retained,unrooted,path,8.561201711095435,0.09893051048751496
361,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,rooted,KC,5.945176502731936,0.06858199466370905
362,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,rooted,RF,4.17461550952381,0.08523099707466235
364,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,unrooted,RF,3.6305640952380944,0.08583016139975437
365,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,unrooted,SPR,1.2991380190476194,0.03049206613722516
366,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,unrooted,path,7.595876327022495,0.11834108726004999
368,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,rooted,KC,9.716799316538156,0.034181400199344444
369,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,rooted,RF,7.830412269999999,0.0581116475867692
370,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,unrooted,RF,6.777539829999999,0.05989974652686801
371,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,unrooted,SPR,2.150080925000001,0.018389276371525664
372,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,unrooted,path,12.183876874790714,0.06991824411002977
373,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,rooted,KC,15.521168336521002,0.09661154894417588
374,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,rooted,RF,13.932548794283784,0.0796142747570566
376,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,unrooted,RF,11.430225702251425,0.072709258848579
377,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,unrooted,SPR,3.2835610939101354,0.01801211007992497
378,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,unrooted,path,17.088347962237005,0.08392573880834063
380,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,rooted,KC,7.751678544440071,0.03758038887610189
381,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,rooted,RF,7.254886324505944,0.059055420372381304
383,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,unrooted,RF,6.6887892836355505,0.0594053471650615
384,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,unrooted,SPR,2.1450393296016834,0.017229494557695554
385,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,unrooted,path,11.824640460715623,0.06976670862742708
387,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,retained,rooted,KC,7.39969001482817,0.035087480635357896
391,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,retained,unrooted,SPR,1.7370598159135,0.02210049477766335
392,5000,1000000,16,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,retained,unrooted,path,12.409161055712962,0.074816587695377
394,5000,1000000,16,1e-08,5e-07,0,ARGweaver,per site,retained,rooted,KC,3.5303310755649644,0.09772948781759637
395,5000,1000000,16,1e-08,5e-07,0,ARGweaver,per site,retained,rooted,RF,1.3530828294117647,0.04056094628112439
397,5000,1000000,16,1e-08,5e-07,0,ARGweaver,per site,retained,unrooted,RF,0.9570521705882354,0.03783404225206905
398,5000,1000000,16,1e-08,5e-07,0,ARGweaver,per site,retained,unrooted,SPR,0.3912539088235294,0.015264519918121803
399,5000,1000000,16,1e-08,5e-07,0,ARGweaver,per site,retained,unrooted,path,2.608040049080974,0.09453172698093958
401,5000,1000000,16,1e-08,5e-07,0,RentPlus,per site,retained,rooted,KC,7.262984432959721,0.028054502767626638
402,5000,1000000,16,1e-08,5e-07,0,RentPlus,per site,retained,rooted,RF,3.17696596,0.032073758164435466
403,5000,1000000,16,1e-08,5e-07,0,RentPlus,per site,retained,unrooted,RF,1.8991595900000005,0.03335120790644332
404,5000,1000000,16,1e-08,5e-07,0,RentPlus,per site,retained,unrooted,SPR,0.6898333,0.012917830212492648
405,5000,1000000,16,1e-08,5e-07,0,RentPlus,per site,retained,unrooted,path,4.709328947276373,0.0699153673449707
406,5000,1000000,16,1e-08,5e-07,0,fastARG,per site,retained,rooted,KC,11.832462655514725,0.08373684261661618
407,5000,1000000,16,1e-08,5e-07,0,fastARG,per site,retained,rooted,RF,5.069819653002295,0.06923660323986283
409,5000,1000000,16,1e-08,5e-07,0,fastARG,per site,retained,unrooted,RF,2.4316959562035234,0.05834148721951652
410,5000,1000000,16,1e-08,5e-07,0,fastARG,per site,retained,unrooted,SPR,0.9291242020625252,0.02062090557388376
411,5000,1000000,16,1e-08,5e-07,0,fastARG,per site,retained,unrooted,path,5.831437584314489,0.11328797782365248
413,5000,1000000,16,1e-08,5e-07,0,tsinfer,per site,broken,rooted,KC,2.9170733905360735,0.04207705249043445
414,5000,1000000,16,1e-08,5e-07,0,tsinfer,per site,broken,rooted,RF,1.9605651741141106,0.037492233234463865
416,5000,1000000,16,1e-08,5e-07,0,tsinfer,per site,broken,unrooted,RF,1.8063075402501472,0.03712179350699453
417,5000,1000000,16,1e-08,5e-07,0,tsinfer,per site,broken,unrooted,SPR,0.7152608572213236,0.014637306341667242
418,5000,1000000,16,1e-08,5e-07,0,tsinfer,per site,broken,unrooted,path,4.548391624602041,0.07659428902325979
420,5000,1000000,16,1e-08,5e-07,0,tsinfer,per site,retained,rooted,KC,2.9221015931567718,0.042125516445672
424,5000,1000000,16,1e-08,5e-07,0,tsinfer,per site,retained,unrooted,SPR,0.6348638304742602,0.013327834688491757
425,5000,1000000,16,1e-08,5e-07,0,tsinfer,per site,retained,unrooted,path,4.724283185686025,0.07993832813318141
427,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,rooted,KC,3.9695028482019312,0.08273810331232992
428,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,rooted,RF,2.1267223000000004,0.07502851594383927
430,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,unrooted,RF,1.7517780173913047,0.07548020973041678
431,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,unrooted,SPR,0.6885210108695649,0.02713682253596711
432,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,ARGweaver,per site,retained,unrooted,path,4.168718244695326,0.13247775981939364
434,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,rooted,KC,8.808194339895339,0.030148926025636603
435,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,rooted,RF,6.878897439999999,0.05853108264884155
436,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,unrooted,RF,5.944030750000001,0.06157392646405526
437,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,unrooted,SPR,1.9174274850000008,0.018297097504466453
438,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,RentPlus,per site,retained,unrooted,path,10.973262137264465,0.07371683681208638
439,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,rooted,KC,15.069085573492242,0.07730477722643297
440,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,rooted,RF,13.312492194526126,0.0793575748474207
442,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,unrooted,RF,10.752221759748732,0.07682340716099686
443,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,unrooted,SPR,3.158668400036997,0.020259707835967547
444,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,fastARG,per site,retained,unrooted,path,16.221689248099494,0.08645667778511618
446,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,rooted,KC,6.122573976005947,0.0361933512789366
447,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,rooted,RF,5.907523883227423,0.06159971498305653
449,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,unrooted,RF,5.511030038294404,0.06166470605382163
450,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,unrooted,SPR,1.824737476378644,0.018479686424998802
451,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,broken,unrooted,path,10.102338144397471,0.07489476245755203
453,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,retained,rooted,KC,5.832981455787635,0.03471248624797417
457,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,retained,unrooted,SPR,1.3527863074831399,0.017306201071908202
458,5000,1000000,16,1e-08,5e-07,EmpiricalErrorPlatinum1000G,tsinfer,per site,retained,unrooted,path,10.73717512412693,0.08116410461695604
