Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,edges,n_trees,n_sites,seed,fastARG_completed,RentPlus_completed,ARGweaver_completed,tsinfer_completed,fastARG_0_SPRunrooted,fastARG_edges,fastARG_0_RFrooted,fastARG_memory,fastARG_0_RFunrooted,fastARG_ts_filesize,fastARG_0_wRFunrooted,fastARG_0_KCrooted,fastARG_0_wRFrooted,fastARG_cputime,fastARG_0_pathunrooted,RentPlus_cputime,RentPlus_0_pathunrooted,RentPlus_0_wRFunrooted,RentPlus_0_RFunrooted,RentPlus_0_KCrooted,RentPlus_0_wRFrooted,RentPlus_0_RFrooted,RentPlus_memory,RentPlus_0_SPRunrooted,tsinfer_0_KCrooted,tsinfer_max_polytomy,tsinfer_2_SPRunrooted,tsinfer_var_polytomy,tsinfer_cputime,tsinfer_mean_polytomy,tsinfer_2_pathunrooted,tsinfer_edges,tsinfer_0_RFrooted,tsinfer_0_SPRunrooted,tsinfer_0_wRFunrooted,tsinfer_2_wRFrooted,tsinfer_2_wRFunrooted,tsinfer_2_RFunrooted,tsinfer_0_RFunrooted,tsinfer_2_RFrooted,tsinfer_0_wRFrooted,tsinfer_memory,tsinfer_ts_filesize,tsinfer_2_KCrooted,tsinfer_0_pathunrooted
441,44,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,451,126,52,1914211616,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,44,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,340,94,290,1289836060,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,44,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,340,94,290,1289836060,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,44,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,302,86,1572,2037770757,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,44,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,302,86,1572,2037770757,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,44,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,358,103,8108,123320830,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,44,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,358,103,8108,123320830,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,44,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,345,101,47254,880751737,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,44,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,345,101,47254,880751737,False,True,False,False,,,,,,,,,,,,316.11,5.057005164426948,,2.35848,6.212719576889659,,3.31088,6766059520.0,0.779695,,,,,,,,,,,,,,,,,,,,,
450,45,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,350,98,59,253573468,False,True,False,False,,,,,,,,,,,,1.54,24.802194315616273,,15.2001,19.02243884321661,,16.72836,66428928.0,3.988855,,,,,,,,,,,,,,,,,,,,,
451,45,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,350,98,59,253573468,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,45,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,278,72,203,853494079,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,45,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,278,72,203,853494079,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,45,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,290,88,1645,802236314,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,45,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,290,88,1645,802236314,False,False,False,True,,,,,,,,,,,,,,,,,,,,,6.403492301403203,62.0,2.239544498240481,37.417159763313606,0.75,3.576923076923077,11.265870260225833,372.0,6.004224633128498,1.8719032550014647,30937.513111143828,30937.575572361955,30937.51311114383,6.3503197811800325,5.892238150812838,6.4705584664451266,30937.575572361955,57962496.0,109313.0,6.739527592629864,11.155407122360154
456,45,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,328,92,8531,1723020162,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,45,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,328,92,8531,1723020162,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,45,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,290,86,42920,797183745,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,45,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,290,86,42920,797183745,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,46,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,237,69,52,563156618,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,46,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,237,69,52,563156618,True,False,False,False,3.320183941935813,72.0,15.167008167069485,2076672.0,13.032023041274496,69736.0,19163.945016648515,16.481525180998958,19164.672170422247,0.0,19.542747883409042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,46,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,294,80,268,884922129,False,False,False,True,,,,,,,,,,,,,,,,,,,,,8.957128140124443,47.0,2.6521429620639996,34.799048751486325,0.66,3.4482758620689653,13.257060924396518,200.0,8.210869087964706,2.7778627551882633,26776.62818039785,26776.87050709568,26776.62818039785,8.316976311178895,7.30498963166002,9.486342369329938,26776.87050709568,56590336.0,82977.0,9.606483133268208,14.921764565631
463,46,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,294,80,268,884922129,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,46,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,279,81,1345,465784783,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,46,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,279,81,1345,465784783,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,46,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,259,69,5322,1377494432,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,46,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,259,69,5322,1377494432,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,46,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,290,80,36412,2128021889,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,46,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,290,80,36412,2128021889,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,47,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,332,92,56,920241230,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,47,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,332,92,56,920241230,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,47,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,364,102,296,243680760,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,47,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,364,102,296,243680760,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,47,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,344,95,1587,1585509597,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,47,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,344,95,1587,1585509597,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,47,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,343,95,7327,1857862259,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,47,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,343,95,7327,1857862259,False,True,False,False,,,,,,,,,,,,38.95,5.412829194711857,,2.55259,7.100964109690435,,3.65154,1454809088.0,0.877265,,,,,,,,,,,,,,,,,,,,,
478,47,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,299,86,38605,762051389,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,47,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,299,86,38605,762051389,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,48,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,244,65,44,509023378,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,48,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,244,65,44,509023378,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,48,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,304,82,214,1945368301,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,48,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,304,82,214,1945368301,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,48,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,432,120,2016,1183358357,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,48,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,432,120,2016,1183358357,False,False,False,True,,,,,,,,,,,,,,,,,,,,,6.158599341651164,146.0,1.7668030464064532,114.39105916727537,1.03,3.8594594594594596,10.079028030861942,714.0,5.111844047037296,0.7133463194177168,38008.53497066854,38008.59245459363,38008.534970668545,5.520647418359032,4.807694944611968,5.873872084105161,38008.59245459363,58429440.0,121888.0,6.599566509392285,10.1884441312298
486,48,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,327,93,7908,870377516,False,True,False,False,,,,,,,,,,,,68.98,3.406637218855683,,1.40035,6.93387683432963,,2.79746,2624724992.0,0.491395,,,,,,,,,,,,,,,,,,,,,
487,48,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,327,93,7908,870377516,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,48,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,246,70,27731,323693100,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,48,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,246,70,27731,323693100,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,49,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,364,104,73,1925815251,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,49,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,364,104,73,1925815251,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,49,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,363,100,294,1847427791,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,49,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,363,100,294,1847427791,False,True,False,False,,,,,,,,,,,,7.87,14.070949029715681,,8.799,11.358811173064941,,10.19934,235499520.0,2.681615,,,,,,,,,,,,,,,,,,,,,
494,49,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,333,98,1748,1252338530,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,49,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,333,98,1748,1252338530,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,49,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,292,83,8689,1039792263,False,True,False,False,,,,,,,,,,,,84.91,3.5880486769157094,,1.66028,6.161230732884377,,2.85235,3236581376.0,0.46211,,,,,,,,,,,,,,,,,,,,,
497,49,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,292,83,8689,1039792263,False,True,False,False,,,,,,,,,,,,48.92,8.256058696299416,,4.57809,7.033515692873327,,5.53667,1597730816.0,1.60314,,,,,,,,,,,,,,,,,,,,,
498,49,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,300,83,37690,731749322,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,49,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,300,83,37690,731749322,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
