Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,edges,n_trees,n_sites,seed,subsample_size,restrict_sample_size_comparison,tsinfer_completed,tsinfer_mean_polytomy,tsinfer_max_polytomy,tsinfer_3_wRFunrooted,tsinfer_3_wRFrooted,tsinfer_3_pathunrooted,tsinfer_1_wRFrooted,tsinfer_ts_filesize,tsinfer_1_wRFunrooted,tsinfer_memory,tsinfer_1_KCrooted,tsinfer_1_RFunrooted,tsinfer_3_KCrooted,tsinfer_1_RFrooted,tsinfer_var_polytomy,tsinfer_1_SPRunrooted,tsinfer_3_RFrooted,tsinfer_cputime,tsinfer_3_SPRunrooted,tsinfer_1_pathunrooted,tsinfer_edges,tsinfer_3_RFunrooted
2302,76,1000,5000,1000000,1e-08,1e-08,0.0,7287,1437,1524,563156618,100,6,False,,,,,,,,,,,,,,,,,,,,,
2303,76,1000,5000,1000000,1e-08,1e-08,0.0,7287,1437,1524,563156618,500,6,False,,,,,,,,,,,,,,,,,,,,,
2304,76,1000,5000,1000000,1e-08,1e-08,0.0,7287,1437,1524,563156618,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2305,76,1000,5000,1000000,1e-08,1e-08,0.001,7287,1437,1524,563156618,12,6,False,,,,,,,,,,,,,,,,,,,,,
2306,76,1000,5000,1000000,1e-08,1e-08,0.001,7287,1437,1524,563156618,50,6,False,,,,,,,,,,,,,,,,,,,,,
2307,76,1000,5000,1000000,1e-08,1e-08,0.001,7287,1437,1524,563156618,100,6,False,,,,,,,,,,,,,,,,,,,,,
2308,76,1000,5000,1000000,1e-08,1e-08,0.001,7287,1437,1524,563156618,500,6,False,,,,,,,,,,,,,,,,,,,,,
2309,76,1000,5000,1000000,1e-08,1e-08,0.001,7287,1437,1524,563156618,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2310,77,1000,5000,10000,1e-08,1e-08,0.0,2029,9,9,884922129,12,6,False,,,,,,,,,,,,,,,,,,,,,
2311,77,1000,5000,10000,1e-08,1e-08,0.0,2029,9,9,884922129,50,6,False,,,,,,,,,,,,,,,,,,,,,
2312,77,1000,5000,10000,1e-08,1e-08,0.0,2029,9,9,884922129,100,6,False,,,,,,,,,,,,,,,,,,,,,
2313,77,1000,5000,10000,1e-08,1e-08,0.0,2029,9,9,884922129,500,6,False,,,,,,,,,,,,,,,,,,,,,
2314,77,1000,5000,10000,1e-08,1e-08,0.0,2029,9,9,884922129,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2315,77,1000,5000,10000,1e-08,1e-08,0.001,2029,9,9,884922129,12,6,False,,,,,,,,,,,,,,,,,,,,,
2316,77,1000,5000,10000,1e-08,1e-08,0.001,2029,9,9,884922129,50,6,False,,,,,,,,,,,,,,,,,,,,,
2317,77,1000,5000,10000,1e-08,1e-08,0.001,2029,9,9,884922129,100,6,False,,,,,,,,,,,,,,,,,,,,,
2318,77,1000,5000,10000,1e-08,1e-08,0.001,2029,9,9,884922129,500,6,False,,,,,,,,,,,,,,,,,,,,,
2319,77,1000,5000,10000,1e-08,1e-08,0.001,2029,9,9,884922129,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2320,77,1000,5000,100000,1e-08,1e-08,0.0,2434,117,132,465784783,12,6,False,,,,,,,,,,,,,,,,,,,,,
2321,77,1000,5000,100000,1e-08,1e-08,0.0,2434,117,132,465784783,50,6,False,,,,,,,,,,,,,,,,,,,,,
2322,77,1000,5000,100000,1e-08,1e-08,0.0,2434,117,132,465784783,100,6,False,,,,,,,,,,,,,,,,,,,,,
2323,77,1000,5000,100000,1e-08,1e-08,0.0,2434,117,132,465784783,500,6,True,2.533333333333333,4.0,7562.1044020315985,7573.603050680247,2.4871322051283924,7573.603050680246,6952.0,7562.104402031597,55115776.0,1.886331374894622,1.7837837837837838,2.0399513488788577,2.1621621621621623,0.7822222222222223,0.6521739130434783,2.3027027027027027,115.25,0.6648648648648648,2.7789694955728965,38.0,1.9243243243243242
2324,77,1000,5000,100000,1e-08,1e-08,0.0,2434,117,132,465784783,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2325,77,1000,5000,100000,1e-08,1e-08,0.001,2434,117,132,465784783,12,6,False,,,,,,,,,,,,,,,,,,,,,
2326,77,1000,5000,100000,1e-08,1e-08,0.001,2434,117,132,465784783,50,6,False,,,,,,,,,,,,,,,,,,,,,
2327,77,1000,5000,100000,1e-08,1e-08,0.001,2434,117,132,465784783,100,6,False,,,,,,,,,,,,,,,,,,,,,
2328,77,1000,5000,100000,1e-08,1e-08,0.001,2434,117,132,465784783,500,6,False,,,,,,,,,,,,,,,,,,,,,
2329,77,1000,5000,100000,1e-08,1e-08,0.001,2434,117,132,465784783,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2330,77,1000,5000,1000000,1e-08,1e-08,0.0,6930,1337,1421,1377494432,12,6,False,,,,,,,,,,,,,,,,,,,,,
2331,77,1000,5000,1000000,1e-08,1e-08,0.0,6930,1337,1421,1377494432,50,6,False,,,,,,,,,,,,,,,,,,,,,
2332,77,1000,5000,1000000,1e-08,1e-08,0.0,6930,1337,1421,1377494432,100,6,False,,,,,,,,,,,,,,,,,,,,,
2333,77,1000,5000,1000000,1e-08,1e-08,0.0,6930,1337,1421,1377494432,500,6,False,,,,,,,,,,,,,,,,,,,,,
2334,77,1000,5000,1000000,1e-08,1e-08,0.0,6930,1337,1421,1377494432,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2335,77,1000,5000,1000000,1e-08,1e-08,0.001,6930,1337,1421,1377494432,12,6,False,,,,,,,,,,,,,,,,,,,,,
2336,77,1000,5000,1000000,1e-08,1e-08,0.001,6930,1337,1421,1377494432,50,6,False,,,,,,,,,,,,,,,,,,,,,
2337,77,1000,5000,1000000,1e-08,1e-08,0.001,6930,1337,1421,1377494432,100,6,False,,,,,,,,,,,,,,,,,,,,,
2338,77,1000,5000,1000000,1e-08,1e-08,0.001,6930,1337,1421,1377494432,500,6,False,,,,,,,,,,,,,,,,,,,,,
2339,77,1000,5000,1000000,1e-08,1e-08,0.001,6930,1337,1421,1377494432,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2340,78,1000,5000,10000,1e-08,1e-08,0.0,2035,12,18,2128021889,12,6,False,,,,,,,,,,,,,,,,,,,,,
2341,78,1000,5000,10000,1e-08,1e-08,0.0,2035,12,18,2128021889,50,6,False,,,,,,,,,,,,,,,,,,,,,
2342,78,1000,5000,10000,1e-08,1e-08,0.0,2035,12,18,2128021889,100,6,False,,,,,,,,,,,,,,,,,,,,,
2343,78,1000,5000,10000,1e-08,1e-08,0.0,2035,12,18,2128021889,500,6,False,,,,,,,,,,,,,,,,,,,,,
2344,78,1000,5000,10000,1e-08,1e-08,0.0,2035,12,18,2128021889,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2345,78,1000,5000,10000,1e-08,1e-08,0.001,2035,12,18,2128021889,12,6,False,,,,,,,,,,,,,,,,,,,,,
2346,78,1000,5000,10000,1e-08,1e-08,0.001,2035,12,18,2128021889,50,6,False,,,,,,,,,,,,,,,,,,,,,
2347,78,1000,5000,10000,1e-08,1e-08,0.001,2035,12,18,2128021889,100,6,True,2.25,3.0,10863.004216138459,10863.289930424171,2.7540168232980595,10863.289930424171,4672.0,10863.004216138457,48005120.0,2.6375216548754614,1.8571428571428572,2.919735167776062,3.0,0.1875,,3.4,1.76,0.8285714285714286,3.1614803321966756,9.0,2.257142857142857
2348,78,1000,5000,10000,1e-08,1e-08,0.001,2035,12,18,2128021889,500,6,False,,,,,,,,,,,,,,,,,,,,,
2349,78,1000,5000,10000,1e-08,1e-08,0.001,2035,12,18,2128021889,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2350,78,1000,5000,100000,1e-08,1e-08,0.0,2472,139,166,920241230,12,6,False,,,,,,,,,,,,,,,,,,,,,
2351,78,1000,5000,100000,1e-08,1e-08,0.0,2472,139,166,920241230,50,6,True,2.5454545454545454,6.0,19033.023543852785,19034.684834175365,2.5500631793833572,19034.684834175365,7504.0,19033.02354385278,49373184.0,2.5425551345677606,2.193548387096774,2.54255513456776,2.870967741935484,1.3388429752066116,0.7258064516129032,2.870967741935484,10.24,0.7258064516129031,2.5500631793833572,28.0,2.1935483870967745
2352,78,1000,5000,100000,1e-08,1e-08,0.0,2472,139,166,920241230,100,6,True,2.5833333333333335,7.0,19012.18886643343,19014.38241482052,2.5707168986043305,19014.382414820524,7632.0,19012.18886643343,49901568.0,2.10494425077121,2.193548387096774,2.1049442507712106,2.7419354838709675,1.909722222222222,0.7258064516129032,2.7419354838709675,21.759999999999998,0.7258064516129031,2.57071689860433,31.0,2.1935483870967745
2353,78,1000,5000,100000,1e-08,1e-08,0.0,2472,139,166,920241230,500,6,False,,,,,,,,,,,,,,,,,,,,,
2354,78,1000,5000,100000,1e-08,1e-08,0.0,2472,139,166,920241230,1000,6,True,2.8181818181818183,9.0,18545.938650420623,18569.781608368914,2.5707168986043305,18569.781608368914,7616.0,18545.93865042062,62078976.0,2.298492637867984,2.193548387096774,2.298492637867984,2.870967741935484,3.966942148760331,0.7258064516129032,2.870967741935484,365.68,0.7258064516129031,2.57071689860433,31.0,2.1935483870967745
2355,78,1000,5000,100000,1e-08,1e-08,0.001,2472,139,166,920241230,12,6,False,,,,,,,,,,,,,,,,,,,,,
2356,78,1000,5000,100000,1e-08,1e-08,0.001,2472,139,166,920241230,50,6,False,,,,,,,,,,,,,,,,,,,,,
2357,78,1000,5000,100000,1e-08,1e-08,0.001,2472,139,166,920241230,100,6,False,,,,,,,,,,,,,,,,,,,,,
2358,78,1000,5000,100000,1e-08,1e-08,0.001,2472,139,166,920241230,500,6,False,,,,,,,,,,,,,,,,,,,,,
2359,78,1000,5000,100000,1e-08,1e-08,0.001,2472,139,166,920241230,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2360,78,1000,5000,1000000,1e-08,1e-08,0.0,7202,1415,1524,243680760,12,6,False,,,,,,,,,,,,,,,,,,,,,
2361,78,1000,5000,1000000,1e-08,1e-08,0.0,7202,1415,1524,243680760,50,6,False,,,,,,,,,,,,,,,,,,,,,
2362,78,1000,5000,1000000,1e-08,1e-08,0.0,7202,1415,1524,243680760,100,6,False,,,,,,,,,,,,,,,,,,,,,
2363,78,1000,5000,1000000,1e-08,1e-08,0.0,7202,1415,1524,243680760,500,6,False,,,,,,,,,,,,,,,,,,,,,
2364,78,1000,5000,1000000,1e-08,1e-08,0.0,7202,1415,1524,243680760,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2365,78,1000,5000,1000000,1e-08,1e-08,0.001,7202,1415,1524,243680760,12,6,False,,,,,,,,,,,,,,,,,,,,,
2366,78,1000,5000,1000000,1e-08,1e-08,0.001,7202,1415,1524,243680760,50,6,False,,,,,,,,,,,,,,,,,,,,,
2367,78,1000,5000,1000000,1e-08,1e-08,0.001,7202,1415,1524,243680760,100,6,False,,,,,,,,,,,,,,,,,,,,,
2368,78,1000,5000,1000000,1e-08,1e-08,0.001,7202,1415,1524,243680760,500,6,False,,,,,,,,,,,,,,,,,,,,,
2369,78,1000,5000,1000000,1e-08,1e-08,0.001,7202,1415,1524,243680760,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2370,79,1000,5000,10000,1e-08,1e-08,0.0,2034,11,19,1585509597,12,6,False,,,,,,,,,,,,,,,,,,,,,
2371,79,1000,5000,10000,1e-08,1e-08,0.0,2034,11,19,1585509597,50,6,False,,,,,,,,,,,,,,,,,,,,,
2372,79,1000,5000,10000,1e-08,1e-08,0.0,2034,11,19,1585509597,100,6,False,,,,,,,,,,,,,,,,,,,,,
2373,79,1000,5000,10000,1e-08,1e-08,0.0,2034,11,19,1585509597,500,6,False,,,,,,,,,,,,,,,,,,,,,
2374,79,1000,5000,10000,1e-08,1e-08,0.0,2034,11,19,1585509597,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2375,79,1000,5000,10000,1e-08,1e-08,0.001,2034,11,19,1585509597,12,6,False,,,,,,,,,,,,,,,,,,,,,
2376,79,1000,5000,10000,1e-08,1e-08,0.001,2034,11,19,1585509597,50,6,False,,,,,,,,,,,,,,,,,,,,,
2377,79,1000,5000,10000,1e-08,1e-08,0.001,2034,11,19,1585509597,100,6,False,,,,,,,,,,,,,,,,,,,,,
2378,79,1000,5000,10000,1e-08,1e-08,0.001,2034,11,19,1585509597,500,6,False,,,,,,,,,,,,,,,,,,,,,
2379,79,1000,5000,10000,1e-08,1e-08,0.001,2034,11,19,1585509597,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2380,79,1000,5000,100000,1e-08,1e-08,0.0,2479,133,161,1857862259,12,6,False,,,,,,,,,,,,,,,,,,,,,
2381,79,1000,5000,100000,1e-08,1e-08,0.0,2479,133,161,1857862259,50,6,True,3.411764705882353,12.0,16841.94245311195,16843.371024540516,0.8068004305515268,16843.37102454052,8616.0,16841.942453111948,49061888.0,1.408159402220437,0.5396825396825397,1.4081594022204371,1.1111111111111112,6.3598615916955,0.2698412698412698,1.111111111111111,11.36,0.2698412698412698,0.8068004305515268,58.0,0.5396825396825397
2382,79,1000,5000,100000,1e-08,1e-08,0.0,2479,133,161,1857862259,100,6,False,,,,,,,,,,,,,,,,,,,,,
2383,79,1000,5000,100000,1e-08,1e-08,0.0,2479,133,161,1857862259,500,6,False,,,,,,,,,,,,,,,,,,,,,
2384,79,1000,5000,100000,1e-08,1e-08,0.0,2479,133,161,1857862259,1000,6,True,3.5,10.0,16060.352373746868,16095.249199143695,0.8462493412537265,16095.249199143695,8000.0,16060.35237374687,62316544.0,1.640084238720028,0.5079365079365079,1.6596270670106659,1.1428571428571428,5.916666666666667,0.20754716981132076,1.2603174603174603,494.65000000000003,0.2857142857142857,0.9972766210277173,42.0,0.5714285714285714
2385,79,1000,5000,100000,1e-08,1e-08,0.001,2479,133,161,1857862259,12,6,False,,,,,,,,,,,,,,,,,,,,,
2386,79,1000,5000,100000,1e-08,1e-08,0.001,2479,133,161,1857862259,50,6,False,,,,,,,,,,,,,,,,,,,,,
2387,79,1000,5000,100000,1e-08,1e-08,0.001,2479,133,161,1857862259,100,6,False,,,,,,,,,,,,,,,,,,,,,
2388,79,1000,5000,100000,1e-08,1e-08,0.001,2479,133,161,1857862259,500,6,False,,,,,,,,,,,,,,,,,,,,,
2389,79,1000,5000,100000,1e-08,1e-08,0.001,2479,133,161,1857862259,1000,6,True,3.6666666666666665,10.0,16058.852373746868,16099.39205628655,0.6557731507775358,16099.392056286551,8064.0,16058.85237374687,62590976.0,1.581223858839086,0.38095238095238093,1.6282460040532196,1.0158730158730158,6.722222222222224,0.1320754716981132,1.0952380952380951,473.62,0.22222222222222218,0.8068004305515268,44.0,0.44444444444444436
2390,79,1000,5000,1000000,1e-08,1e-08,0.0,7141,1401,1572,762051389,12,6,False,,,,,,,,,,,,,,,,,,,,,
2391,79,1000,5000,1000000,1e-08,1e-08,0.0,7141,1401,1572,762051389,50,6,False,,,,,,,,,,,,,,,,,,,,,
2392,79,1000,5000,1000000,1e-08,1e-08,0.0,7141,1401,1572,762051389,100,6,False,,,,,,,,,,,,,,,,,,,,,
2393,79,1000,5000,1000000,1e-08,1e-08,0.0,7141,1401,1572,762051389,500,6,False,,,,,,,,,,,,,,,,,,,,,
2394,79,1000,5000,1000000,1e-08,1e-08,0.0,7141,1401,1572,762051389,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2395,79,1000,5000,1000000,1e-08,1e-08,0.001,7141,1401,1572,762051389,12,6,True,4.2110091743119265,62.0,14692.357283596339,14692.86628555329,2.3812311472483154,14692.86628555329,39240.0,14692.35728359634,55185408.0,2.483856978118999,1.7906066536203522,2.584960708415864,2.6927592954990214,42.4600622843195,0.6638888888888889,2.832876712328767,28.27,0.7236790606653621,2.5507130019408852,459.0,1.9080234833659493
2396,79,1000,5000,1000000,1e-08,1e-08,0.001,7141,1401,1572,762051389,50,6,False,,,,,,,,,,,,,,,,,,,,,
2397,79,1000,5000,1000000,1e-08,1e-08,0.001,7141,1401,1572,762051389,100,6,False,,,,,,,,,,,,,,,,,,,,,
2398,79,1000,5000,1000000,1e-08,1e-08,0.001,7141,1401,1572,762051389,500,6,False,,,,,,,,,,,,,,,,,,,,,
2399,79,1000,5000,1000000,1e-08,1e-08,0.001,7141,1401,1572,762051389,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2400,80,1000,5000,10000,1e-08,1e-08,0.0,2066,21,23,509023378,12,6,False,,,,,,,,,,,,,,,,,,,,,
2401,80,1000,5000,10000,1e-08,1e-08,0.0,2066,21,23,509023378,50,6,False,,,,,,,,,,,,,,,,,,,,,
2402,80,1000,5000,10000,1e-08,1e-08,0.0,2066,21,23,509023378,100,6,False,,,,,,,,,,,,,,,,,,,,,
2403,80,1000,5000,10000,1e-08,1e-08,0.0,2066,21,23,509023378,500,6,False,,,,,,,,,,,,,,,,,,,,,
2404,80,1000,5000,10000,1e-08,1e-08,0.0,2066,21,23,509023378,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2405,80,1000,5000,10000,1e-08,1e-08,0.001,2066,21,23,509023378,12,6,False,,,,,,,,,,,,,,,,,,,,,
2406,80,1000,5000,10000,1e-08,1e-08,0.001,2066,21,23,509023378,50,6,False,,,,,,,,,,,,,,,,,,,,,
2407,80,1000,5000,10000,1e-08,1e-08,0.001,2066,21,23,509023378,100,6,False,,,,,,,,,,,,,,,,,,,,,
2408,80,1000,5000,10000,1e-08,1e-08,0.001,2066,21,23,509023378,500,6,False,,,,,,,,,,,,,,,,,,,,,
2409,80,1000,5000,10000,1e-08,1e-08,0.001,2066,21,23,509023378,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2410,80,1000,5000,100000,1e-08,1e-08,0.0,2516,144,142,1945368301,12,6,False,,,,,,,,,,,,,,,,,,,,,
2411,80,1000,5000,100000,1e-08,1e-08,0.0,2516,144,142,1945368301,50,6,False,,,,,,,,,,,,,,,,,,,,,
2412,80,1000,5000,100000,1e-08,1e-08,0.0,2516,144,142,1945368301,100,6,False,,,,,,,,,,,,,,,,,,,,,
2413,80,1000,5000,100000,1e-08,1e-08,0.0,2516,144,142,1945368301,500,6,False,,,,,,,,,,,,,,,,,,,,,
2414,80,1000,5000,100000,1e-08,1e-08,0.0,2516,144,142,1945368301,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2415,80,1000,5000,100000,1e-08,1e-08,0.001,2516,144,142,1945368301,12,6,False,,,,,,,,,,,,,,,,,,,,,
2416,80,1000,5000,100000,1e-08,1e-08,0.001,2516,144,142,1945368301,50,6,True,3.5454545454545454,8.0,11007.182392886634,11008.693756522995,2.4859863432218114,11008.693756522996,7192.0,11007.182392886634,48803840.0,2.6395161466702852,1.9090909090909092,2.56348650949025,2.7954545454545454,5.520661157024794,0.6071428571428571,2.959090909090909,8.709999999999999,0.6863636363636363,2.740402133727789,39.0,2.0181818181818185
2417,80,1000,5000,100000,1e-08,1e-08,0.001,2516,144,142,1945368301,100,6,False,,,,,,,,,,,,,,,,,,,,,
2418,80,1000,5000,100000,1e-08,1e-08,0.001,2516,144,142,1945368301,500,6,False,,,,,,,,,,,,,,,,,,,,,
2419,80,1000,5000,100000,1e-08,1e-08,0.001,2516,144,142,1945368301,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2420,80,1000,5000,1000000,1e-08,1e-08,0.0,6875,1323,1437,1183358357,12,6,False,,,,,,,,,,,,,,,,,,,,,
2421,80,1000,5000,1000000,1e-08,1e-08,0.0,6875,1323,1437,1183358357,50,6,False,,,,,,,,,,,,,,,,,,,,,
2422,80,1000,5000,1000000,1e-08,1e-08,0.0,6875,1323,1437,1183358357,100,6,False,,,,,,,,,,,,,,,,,,,,,
2423,80,1000,5000,1000000,1e-08,1e-08,0.0,6875,1323,1437,1183358357,500,6,False,,,,,,,,,,,,,,,,,,,,,
2424,80,1000,5000,1000000,1e-08,1e-08,0.0,6875,1323,1437,1183358357,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2425,80,1000,5000,1000000,1e-08,1e-08,0.001,6875,1323,1437,1183358357,12,6,False,,,,,,,,,,,,,,,,,,,,,
2426,80,1000,5000,1000000,1e-08,1e-08,0.001,6875,1323,1437,1183358357,50,6,False,,,,,,,,,,,,,,,,,,,,,
2427,80,1000,5000,1000000,1e-08,1e-08,0.001,6875,1323,1437,1183358357,100,6,False,,,,,,,,,,,,,,,,,,,,,
2428,80,1000,5000,1000000,1e-08,1e-08,0.001,6875,1323,1437,1183358357,500,6,False,,,,,,,,,,,,,,,,,,,,,
2429,80,1000,5000,1000000,1e-08,1e-08,0.001,6875,1323,1437,1183358357,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2430,81,1000,5000,10000,1e-08,1e-08,0.0,2071,21,12,870377516,12,6,False,,,,,,,,,,,,,,,,,,,,,
2431,81,1000,5000,10000,1e-08,1e-08,0.0,2071,21,12,870377516,50,6,False,,,,,,,,,,,,,,,,,,,,,
2432,81,1000,5000,10000,1e-08,1e-08,0.0,2071,21,12,870377516,100,6,False,,,,,,,,,,,,,,,,,,,,,
2433,81,1000,5000,10000,1e-08,1e-08,0.0,2071,21,12,870377516,500,6,False,,,,,,,,,,,,,,,,,,,,,
2434,81,1000,5000,10000,1e-08,1e-08,0.0,2071,21,12,870377516,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2435,81,1000,5000,10000,1e-08,1e-08,0.001,2071,21,12,870377516,12,6,False,,,,,,,,,,,,,,,,,,,,,
2436,81,1000,5000,10000,1e-08,1e-08,0.001,2071,21,12,870377516,50,6,False,,,,,,,,,,,,,,,,,,,,,
2437,81,1000,5000,10000,1e-08,1e-08,0.001,2071,21,12,870377516,100,6,True,3.5,4.0,6469.249591322476,6469.249591322477,2.848528137423857,6469.249591322477,4424.0,6469.249591322475,48443392.0,3.720759220056127,2.0,3.310641118515231,3.0,0.25,,5.0,1.05,1.3000000000000003,4.898979485566356,7.0,2.6000000000000005
2438,81,1000,5000,10000,1e-08,1e-08,0.001,2071,21,12,870377516,500,6,False,,,,,,,,,,,,,,,,,,,,,
2439,81,1000,5000,10000,1e-08,1e-08,0.001,2071,21,12,870377516,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2440,81,1000,5000,100000,1e-08,1e-08,0.0,2615,171,160,323693100,12,6,False,,,,,,,,,,,,,,,,,,,,,
2441,81,1000,5000,100000,1e-08,1e-08,0.0,2615,171,160,323693100,50,6,False,,,,,,,,,,,,,,,,,,,,,
2442,81,1000,5000,100000,1e-08,1e-08,0.0,2615,171,160,323693100,100,6,False,,,,,,,,,,,,,,,,,,,,,
2443,81,1000,5000,100000,1e-08,1e-08,0.0,2615,171,160,323693100,500,6,False,,,,,,,,,,,,,,,,,,,,,
2444,81,1000,5000,100000,1e-08,1e-08,0.0,2615,171,160,323693100,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2445,81,1000,5000,100000,1e-08,1e-08,0.001,2615,171,160,323693100,12,6,False,,,,,,,,,,,,,,,,,,,,,
2446,81,1000,5000,100000,1e-08,1e-08,0.001,2615,171,160,323693100,50,6,False,,,,,,,,,,,,,,,,,,,,,
2447,81,1000,5000,100000,1e-08,1e-08,0.001,2615,171,160,323693100,100,6,False,,,,,,,,,,,,,,,,,,,,,
2448,81,1000,5000,100000,1e-08,1e-08,0.001,2615,171,160,323693100,500,6,False,,,,,,,,,,,,,,,,,,,,,
2449,81,1000,5000,100000,1e-08,1e-08,0.001,2615,171,160,323693100,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2450,81,1000,5000,1000000,1e-08,1e-08,0.0,6968,1347,1543,1925815251,12,6,False,,,,,,,,,,,,,,,,,,,,,
2451,81,1000,5000,1000000,1e-08,1e-08,0.0,6968,1347,1543,1925815251,50,6,False,,,,,,,,,,,,,,,,,,,,,
2452,81,1000,5000,1000000,1e-08,1e-08,0.0,6968,1347,1543,1925815251,100,6,False,,,,,,,,,,,,,,,,,,,,,
2453,81,1000,5000,1000000,1e-08,1e-08,0.0,6968,1347,1543,1925815251,500,6,False,,,,,,,,,,,,,,,,,,,,,
2454,81,1000,5000,1000000,1e-08,1e-08,0.0,6968,1347,1543,1925815251,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2455,81,1000,5000,1000000,1e-08,1e-08,0.001,6968,1347,1543,1925815251,12,6,False,,,,,,,,,,,,,,,,,,,,,
2456,81,1000,5000,1000000,1e-08,1e-08,0.001,6968,1347,1543,1925815251,50,6,False,,,,,,,,,,,,,,,,,,,,,
2457,81,1000,5000,1000000,1e-08,1e-08,0.001,6968,1347,1543,1925815251,100,6,False,,,,,,,,,,,,,,,,,,,,,
2458,81,1000,5000,1000000,1e-08,1e-08,0.001,6968,1347,1543,1925815251,500,6,False,,,,,,,,,,,,,,,,,,,,,
2459,81,1000,5000,1000000,1e-08,1e-08,0.001,6968,1347,1543,1925815251,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2460,82,1000,5000,10000,1e-08,1e-08,0.0,2050,15,9,1847427791,12,6,False,,,,,,,,,,,,,,,,,,,,,
2461,82,1000,5000,10000,1e-08,1e-08,0.0,2050,15,9,1847427791,50,6,False,,,,,,,,,,,,,,,,,,,,,
2462,82,1000,5000,10000,1e-08,1e-08,0.0,2050,15,9,1847427791,100,6,False,,,,,,,,,,,,,,,,,,,,,
2463,82,1000,5000,10000,1e-08,1e-08,0.0,2050,15,9,1847427791,500,6,False,,,,,,,,,,,,,,,,,,,,,
2464,82,1000,5000,10000,1e-08,1e-08,0.0,2050,15,9,1847427791,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2465,82,1000,5000,10000,1e-08,1e-08,0.001,2050,15,9,1847427791,12,6,False,,,,,,,,,,,,,,,,,,,,,
2466,82,1000,5000,10000,1e-08,1e-08,0.001,2050,15,9,1847427791,50,6,False,,,,,,,,,,,,,,,,,,,,,
2467,82,1000,5000,10000,1e-08,1e-08,0.001,2050,15,9,1847427791,100,6,False,,,,,,,,,,,,,,,,,,,,,
2468,82,1000,5000,10000,1e-08,1e-08,0.001,2050,15,9,1847427791,500,6,False,,,,,,,,,,,,,,,,,,,,,
2469,82,1000,5000,10000,1e-08,1e-08,0.001,2050,15,9,1847427791,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2470,82,1000,5000,100000,1e-08,1e-08,0.0,2490,132,135,1252338530,12,6,False,,,,,,,,,,,,,,,,,,,,,
2471,82,1000,5000,100000,1e-08,1e-08,0.0,2490,132,135,1252338530,50,6,False,,,,,,,,,,,,,,,,,,,,,
2472,82,1000,5000,100000,1e-08,1e-08,0.0,2490,132,135,1252338530,100,6,False,,,,,,,,,,,,,,,,,,,,,
2473,82,1000,5000,100000,1e-08,1e-08,0.0,2490,132,135,1252338530,500,6,False,,,,,,,,,,,,,,,,,,,,,
2474,82,1000,5000,100000,1e-08,1e-08,0.0,2490,132,135,1252338530,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2475,82,1000,5000,100000,1e-08,1e-08,0.001,2490,132,135,1252338530,12,6,False,,,,,,,,,,,,,,,,,,,,,
2476,82,1000,5000,100000,1e-08,1e-08,0.001,2490,132,135,1252338530,50,6,False,,,,,,,,,,,,,,,,,,,,,
2477,82,1000,5000,100000,1e-08,1e-08,0.001,2490,132,135,1252338530,100,6,False,,,,,,,,,,,,,,,,,,,,,
2478,82,1000,5000,100000,1e-08,1e-08,0.001,2490,132,135,1252338530,500,6,False,,,,,,,,,,,,,,,,,,,,,
2479,82,1000,5000,100000,1e-08,1e-08,0.001,2490,132,135,1252338530,1000,6,False,,,,,,,,,,,,,,,,,,,,,
2480,82,1000,5000,1000000,1e-08,1e-08,0.0,7240,1416,1559,1039792263,12,6,False,,,,,,,,,,,,,,,,,,,,,
