Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,edges,n_trees,n_sites,seed,sites,ts_filesize,vcf_filesize,vcfgz_filesize,tsinfer_completed,tsinfer_memory,tsinfer_mean_polytomy,tsinfer_edges,tsinfer_cputime,tsinfer_ts_filesize,tsinfer_var_polytomy,tsinfer_max_polytomy
192,1,90000,5000,50000000,1e-08,1e-08,0,609115,112412,119538,514266202,119538,19828641,21520719140,553832411,False,,,,,,,
193,1,95000,5000,50000000,1e-08,1e-08,0,621571,113085,119841,1160804345,119841,20333871,22773702864,588934130,False,,,,,,,
194,1,100000,5000,50000000,1e-08,1e-08,0,634805,113828,120116,103278084,120116,20766984,24027145857,614825861,True,11260702720.0,7.255565342245925,601334.0,40757.38,19689311.0,14038.737724519915,34036.0
195,1,5000,5000,50000000,2e-08,1e-08,0,640154,167993,90876,103946990,90876,18752590,911396429,32160315,False,,,,,,,
196,1,10000,5000,50000000,2e-08,1e-08,0,710314,182999,98341,1890565278,98341,20930757,1969694436,64159871,True,1506021376.0,7.307243873475116,473809.0,3983.68,14563923.0,25615.184699303725,40715.0
197,1,15000,5000,50000000,2e-08,1e-08,0,749881,190136,101711,1018406879,101711,22217028,3054323650,93443197,False,,,,,,,
198,1,20000,5000,50000000,2e-08,1e-08,0,776378,194418,104490,1712968345,104490,23054801,4182696080,127561435,False,,,,,,,
199,1,25000,5000,50000000,2e-08,1e-08,0,803334,198610,106721,1687233945,106721,23897387,5339235147,159100131,True,3014586368.0,7.6786381228179375,567436.0,19520.37,17534632.0,25235.253948660866,43134.0
200,1,30000,5000,50000000,2e-08,1e-08,0,842476,205933,109030,629978175,109030,25061262,6545076772,190547744,False,,,,,,,
201,1,35000,5000,50000000,2e-08,1e-08,0,859748,207964,110029,1479706967,110029,25622763,7705360736,221298101,False,,,,,,,
202,1,40000,5000,50000000,2e-08,1e-08,0,879080,209982,111612,393513210,111612,26245464,8932361096,248976140,False,,,,,,,
203,1,45000,5000,50000000,2e-08,1e-08,0,894953,211467,112451,339554417,112451,26759435,10124040720,280939764,False,,,,,,,
204,1,50000,5000,5000000,2e-08,1e-08,0,181807,21547,11595,1653114204,11595,5726707,1160061261,31825320,False,,,,,,,
205,1,50000,5000,10000000,2e-08,1e-08,0,262197,42592,22749,141095676,22749,8091349,2275773623,62981494,False,,,,,,,
206,1,50000,5000,15000000,2e-08,1e-08,0,344350,64154,34134,1123144714,34134,10512860,3414604041,94970767,False,,,,,,,
207,1,50000,5000,20000000,2e-08,1e-08,0,427516,85960,45755,124311332,45755,12920184,4577040562,126674290,False,,,,,,,
208,1,50000,5000,25000000,2e-08,1e-08,0,505425,106371,56555,1802692308,56555,15171879,5657354074,153920162,False,,,,,,,
209,1,50000,5000,30000000,2e-08,1e-08,0,588789,128338,68155,2030575854,68155,17828223,6817690466,186484681,False,,,,,,,
210,1,50000,5000,35000000,2e-08,1e-08,0,670298,149726,79539,729106162,79539,20219089,7956420261,218512638,True,4047593472.0,8.20946208684381,506688.0,12005.619999999999,15431783.0,16916.29841338531,32234.0
211,1,50000,5000,40000000,2e-08,1e-08,0,757109,172304,90921,338720125,90921,22751568,9094950421,252500009,True,4754243584.0,8.147730699096874,567465.0,14821.0,17463446.0,20001.639367077358,37252.0
212,1,50000,5000,45000000,2e-08,1e-08,0,834191,192931,102571,749956207,102571,25027103,10260288340,284120584,False,,,,,,,
213,1,50000,5000,50000000,2e-08,1e-08,0,915083,213935,114342,1345544012,114342,27406276,11437729849,313296191,False,,,,,,,
214,1,50000,5000,55000000,2e-08,1e-08,0,1000605,236617,126143,1047281846,126143,29911644,12618171664,352041412,False,,,,,,,
215,1,50000,5000,60000000,2e-08,1e-08,0,1080950,257487,137898,1368378092,137898,32746596,13794012595,384429377,False,,,,,,,
216,1,50000,5000,65000000,2e-08,1e-08,0,1162487,279054,148140,26115922,148140,35150647,14818510154,408653334,False,,,,,,,
217,1,50000,5000,70000000,2e-08,1e-08,0,1242960,300000,160572,413496058,160572,37566090,16062070305,444285890,False,,,,,,,
218,1,50000,5000,75000000,2e-08,1e-08,0,1319945,320213,170353,259118575,170353,39834828,17040453891,467867152,False,,,,,,,
219,1,50000,5000,80000000,2e-08,1e-08,0,1408728,343573,182786,1038910399,182786,42649942,18284113927,505530923,False,,,,,,,
220,1,50000,5000,85000000,2e-08,1e-08,0,1484113,363446,193400,1914211616,193400,44908248,19345822771,533382585,False,,,,,,,
221,1,50000,5000,90000000,2e-08,1e-08,0,1567735,385314,204986,1289836060,204986,47397187,20504758574,562014168,False,,,,,,,
222,1,50000,5000,95000000,2e-08,1e-08,0,1652225,407355,215634,2037770757,215634,49900589,21569867383,593080719,False,,,,,,,
223,1,50000,5000,100000000,2e-08,1e-08,0,1726124,426906,227768,123320830,227768,52138740,22783619197,627797159,False,,,,,,,
224,1,55000,5000,50000000,2e-08,1e-08,0,934805,216403,115220,880751737,115220,28021888,12677779988,346143824,False,,,,,,,
225,1,60000,5000,50000000,2e-08,1e-08,0,945395,216592,115718,253573468,115718,28527003,13889779253,374290733,True,7068696576.0,8.174617203461812,712189.0,24462.12,22001005.0,24628.966398251687,46251.0
226,1,65000,5000,50000000,2e-08,1e-08,0,967803,219507,116685,853494079,116685,29218116,15172721741,402180831,False,,,,,,,
227,1,70000,5000,50000000,2e-08,1e-08,0,981813,220638,117703,802236314,117703,29688821,16482146201,441573285,False,,,,,,,
228,1,75000,5000,50000000,2e-08,1e-08,0,1003602,223506,118545,1723020162,118545,30360370,17785525368,469153503,False,,,,,,,
229,1,80000,5000,50000000,2e-08,1e-08,0,1016410,224211,118600,797183745,118600,30780778,18979802267,495188035,True,9492332544.0,8.402781632260957,787223.0,31792.71,24269589.0,25036.491450538033,48347.0
230,1,85000,5000,50000000,2e-08,1e-08,0,1026384,224428,119067,563156618,119067,31133869,20245230523,526798387,False,,,,,,,
231,1,90000,5000,50000000,2e-08,1e-08,0,1047517,226957,120412,884922129,120412,31798171,21678064256,558773730,True,10729807872.0,8.52697785306481,815469.0,45217.47,25152797.0,24525.98859084781,48340.0
232,1,95000,5000,50000000,2e-08,1e-08,0,1059244,227385,120488,465784783,120488,32454734,22896651435,592396984,False,,,,,,,
233,1,100000,5000,50000000,2e-08,1e-08,0,1076037,229148,121842,1377494432,121842,33007908,24372395583,633713346,False,,,,,,,
234,2,5000,5000,50000000,5e-09,1e-08,0,169024,42341,91124,2128021889,91124,6075861,913883940,31384771,False,,,,,,,
235,2,10000,5000,50000000,5e-09,1e-08,0,191963,45754,97994,920241230,97994,6862527,1962744460,64031393,False,,,,,,,
236,2,15000,5000,50000000,5e-09,1e-08,0,207959,47091,100538,243680760,100538,7393865,3019100252,90762130,False,,,,,,,
237,2,20000,5000,50000000,5e-09,1e-08,0,226736,49343,105069,1585509597,105069,8069635,4205873235,129280199,False,,,,,,,
238,2,25000,5000,50000000,5e-09,1e-08,0,241381,50533,107063,1857862259,107063,8558803,5356345238,156259446,False,,,,,,,
239,2,30000,5000,50000000,5e-09,1e-08,0,252071,50620,108966,762051389,108966,8973269,6541235117,187260999,False,,,,,,,
240,2,35000,5000,50000000,5e-09,1e-08,0,267728,52060,110834,509023378,110834,9550100,7761733490,221743664,False,,,,,,,
241,2,40000,5000,50000000,5e-09,1e-08,0,279170,52420,111604,1945368301,111604,9937941,8931721366,248053391,False,,,,,,,
242,2,45000,5000,50000000,5e-09,1e-08,0,292958,53410,113434,1183358357,113434,10405756,10212538612,280966545,False,,,,,,,
243,2,50000,5000,5000000,5e-09,1e-08,0,120571,5383,11261,870377516,11261,4062025,1126652016,28630372,False,,,,,,,
244,2,50000,5000,10000000,5e-09,1e-08,0,140649,10704,23072,323693100,23072,4815764,2308082562,63138410,False,,,,,,,
245,2,50000,5000,15000000,5e-09,1e-08,0,160888,16001,34716,1925815251,34716,5549749,3472820125,95113446,False,,,,,,,
246,2,50000,5000,20000000,5e-09,1e-08,0,182329,21625,45225,1847427791,45225,6310998,4524025526,121284156,False,,,,,,,
247,2,50000,5000,25000000,5e-09,1e-08,0,202648,27034,57668,1252338530,57668,7053727,5768686037,162183427,False,,,,,,,
248,2,50000,5000,30000000,5e-09,1e-08,0,221333,31833,67997,1039792263,67997,7743496,6801885448,184226272,False,,,,,,,
249,2,50000,5000,35000000,5e-09,1e-08,0,242712,37522,79768,731749322,79768,8506630,7979327116,218563446,False,,,,,,,
250,2,50000,5000,40000000,5e-09,1e-08,0,265950,43556,91718,2023998744,91718,9387130,9174673596,250787213,True,4280537088.0,5.783192661964774,300113.0,11500.47,10431814.0,6532.7282479793375,18372.0
251,2,50000,5000,45000000,5e-09,1e-08,0,283503,48305,103492,141304491,103492,10102034,10352414956,284513906,True,4875636736.0,5.682036958965711,323467.0,10883.92,11297514.0,7178.174739161647,20177.0
252,2,50000,5000,50000000,5e-09,1e-08,0,304893,53834,115279,182062054,115279,10875145,11531456639,317108887,False,,,,,,,
253,2,50000,5000,55000000,5e-09,1e-08,0,323945,58989,126101,1052632328,126101,11568904,12613970882,344420175,False,,,,,,,
254,2,50000,5000,60000000,5e-09,1e-08,0,345599,64574,136967,1688975329,136967,12383278,13700885474,379073361,False,,,,,,,
255,2,50000,5000,65000000,5e-09,1e-08,0,365225,69733,147436,1498687296,147436,13090163,14748089943,403837005,False,,,,,,,
256,2,50000,5000,70000000,5e-09,1e-08,0,386487,75324,159279,833507701,159279,13863969,15932732748,438938743,False,,,,,,,
257,2,50000,5000,75000000,5e-09,1e-08,0,409210,81254,171808,1854526673,171808,14688467,17185996192,467057229,True,8465911808.0,5.447854572500465,498081.0,22200.93,17580108.0,12575.128486625117,33879.0
258,2,50000,5000,80000000,5e-09,1e-08,0,426513,85932,182682,134907077,182682,15342076,18273711250,506534299,False,,,,,,,
259,2,50000,5000,85000000,5e-09,1e-08,0,446595,91148,195209,292151505,195209,16093582,19526774904,542594897,False,,,,,,,
260,2,50000,5000,90000000,5e-09,1e-08,0,466430,96349,204660,389102929,204660,16788809,20472148987,557928733,False,,,,,,,
261,2,50000,5000,95000000,5e-09,1e-08,0,487230,101830,215279,186970914,215279,17529841,21534357095,594443798,True,10713366528.0,5.406026311561736,605702.0,57970.46000000001,21535110.0,16249.433793140377,42644.0
262,2,50000,5000,100000000,5e-09,1e-08,0,509282,107533,228369,1548718345,228369,18344131,22843736866,626089008,False,,,,,,,
263,2,55000,5000,50000000,5e-09,1e-08,0,316002,54082,114481,56099844,114481,11227092,12596469567,338167791,False,,,,,,,
264,2,60000,5000,50000000,5e-09,1e-08,0,329920,55150,117115,619578707,117115,11714201,14057459874,379988781,False,,,,,,,
265,2,65000,5000,50000000,5e-09,1e-08,0,340302,55205,116282,2010556972,116282,12044815,15120320477,401473723,False,,,,,,,
266,2,70000,5000,50000000,5e-09,1e-08,0,352568,55853,118210,123875873,118210,12474982,16553141166,447517306,False,,,,,,,
267,2,75000,5000,50000000,5e-09,1e-08,0,363417,56007,119538,872202149,119538,12854212,17934503830,480689607,False,,,,,,,
268,2,80000,5000,50000000,5e-09,1e-08,0,373567,55955,119555,2109236986,119555,13195104,19132629517,500793081,False,,,,,,,
269,2,85000,5000,50000000,5e-09,1e-08,0,383445,56015,118580,1389856074,118580,13510531,20162426511,525558391,False,,,,,,,
270,2,90000,5000,50000000,5e-09,1e-08,0,396230,56627,120383,1791169109,120383,13950619,21672843593,563031468,False,,,,,,,
271,2,95000,5000,50000000,5e-09,1e-08,0,405623,56478,119211,1632653383,119211,14300526,22653984900,576146139,False,,,,,,,
272,2,100000,5000,50000000,5e-09,1e-08,0,418750,57368,120922,1423617216,120922,14752025,24188369185,632856234,False,,,,,,,
273,2,5000,5000,50000000,1e-08,1e-08,0,322287,83438,90596,1232220362,90596,10117025,908588736,32078754,True,912207872.0,5.744130017558904,281336.0,2200.31,9356220.0,15244.399269822778,27307.0
274,2,10000,5000,50000000,1e-08,1e-08,0,362578,90976,97859,477946035,97859,11473411,1960040617,62913319,True,1508892672.0,5.9460745873985585,326053.0,6884.08,10724675.0,14870.48056063746,28533.0
275,2,15000,5000,50000000,1e-08,1e-08,0,391063,95490,101692,769830877,101692,12364329,3053752715,93611859,True,2069299200.0,6.1222408541802125,357796.0,5304.99,11732618.0,15592.102780728546,30161.0
276,2,20000,5000,50000000,1e-08,1e-08,0,410310,97774,104970,1209197858,104970,13003516,4201909431,128445249,True,2572840960.0,6.172310482760855,381134.0,12458.69,12474720.0,15657.559905690188,31067.0
277,2,25000,5000,50000000,1e-08,1e-08,0,428528,99716,106424,810741428,106424,13584061,5324376516,156464980,False,,,,,,,
278,2,30000,5000,50000000,1e-08,1e-08,0,445779,101635,108443,1060818179,108443,14147274,6509839907,188026110,True,3565469696.0,6.341509060754987,416783.0,9671.66,13630410.0,14889.467368031455,31248.0
279,2,35000,5000,50000000,1e-08,1e-08,0,461878,103118,109394,1262640712,109394,14736403,7660892019,215036028,False,,,,,,,
280,2,40000,5000,50000000,1e-08,1e-08,0,481332,105443,111879,1614618522,111879,15363742,8953728852,252316123,False,,,,,,,
281,2,45000,5000,50000000,1e-08,1e-08,0,491911,105757,113111,610246334,113111,15739038,10183459270,281361719,True,5137580032.0,6.5328660304591395,464134.0,14507.73,15136693.0,15030.375429409381,32637.0
282,2,50000,5000,5000000,1e-08,1e-08,0,141277,10837,11436,827904254,11436,4638043,1144156808,31362296,False,,,,,,,
283,2,50000,5000,10000000,1e-08,1e-08,0,182810,21774,22787,1385190136,22787,5938935,2279574583,64349847,False,,,,,,,
284,2,50000,5000,15000000,1e-08,1e-08,0,223030,32392,34289,885320540,34289,7199244,3430108136,96692769,True,1816944640.0,7.895620011679969,202799.0,2993.38,6511797.0,4125.301427185178,10169.0
285,2,50000,5000,20000000,1e-08,1e-08,0,266017,43688,46385,2132571212,46385,8597234,4640058492,129876376,False,,,,,,,
286,2,50000,5000,25000000,1e-08,1e-08,0,305840,54048,57149,1965390410,57149,9876299,5716770850,155684291,False,,,,,,,
287,2,50000,5000,30000000,1e-08,1e-08,0,346654,64815,68456,633775447,68456,11178145,6847798853,188150713,False,,,,,,,
288,2,50000,5000,35000000,1e-08,1e-08,0,384185,74682,79811,1653792099,79811,12372793,7983628085,220588622,True,3947671552.0,6.801640397626337,359902.0,12625.68,11694489.0,9765.2733873382,22677.0
289,2,50000,5000,40000000,1e-08,1e-08,0,423281,85012,90230,532722958,90230,13591469,9025830812,246084594,False,,,,,,,
290,2,50000,5000,45000000,1e-08,1e-08,0,470434,97266,103090,1896369221,103090,15064883,10312203150,282624514,True,5178720256.0,6.646422164940684,440917.0,14461.880000000001,14363895.0,13604.391240119703,29997.0
291,2,50000,5000,50000000,1e-08,1e-08,0,506982,107017,114134,1517302359,114134,16228204,11416923722,317472477,False,,,,,,,
292,2,50000,5000,55000000,1e-08,1e-08,0,551769,118748,125527,1655689972,125527,17821001,12556554674,347446508,True,6420647936.0,6.600937374346602,525329.0,37324.49,17186076.0,16748.04570227775,36467.0
293,2,50000,5000,60000000,1e-08,1e-08,0,590806,128933,137505,1876519378,137505,19128843,13754701397,374622440,False,,,,,,,
294,2,50000,5000,65000000,1e-08,1e-08,0,626732,138471,147340,531707344,147340,20271989,14738486985,403549765,False,,,,,,,
295,2,50000,5000,70000000,1e-08,1e-08,0,669521,149374,158945,319056063,158945,21627871,15899322735,435063127,False,,,,,,,
296,2,50000,5000,75000000,1e-08,1e-08,0,708146,159716,169913,259027667,169913,22859621,16996441146,461832804,False,,,,,,,
297,2,50000,5000,80000000,1e-08,1e-08,0,748525,170296,180660,44168271,180660,24134838,18071453132,487998552,False,,,,,,,
298,2,50000,5000,85000000,1e-08,1e-08,0,799216,183621,195553,1743485622,195553,25760793,19561184330,536297338,False,,,,,,,
299,2,50000,5000,90000000,1e-08,1e-08,0,837505,193732,205277,1807397739,205277,26962487,20533867099,561295633,False,,,,,,,
300,2,50000,5000,95000000,1e-08,1e-08,0,872387,202937,216448,1840494295,216448,28097587,21651291010,593508067,True,11392663552.0,6.436311473523523,839044.0,46946.13,27670046.0,29685.52967126678,62174.0
301,2,50000,5000,100000000,1e-08,1e-08,0,914555,213841,226467,366487876,226467,29411420,22653482014,615275625,True,12044058624.0,6.444000646118152,877660.0,41478.29,29024326.0,30687.100371466015,64615.0
302,2,55000,5000,50000000,1e-08,1e-08,0,521000,107989,114275,2077434634,114275,16673989,12573802691,341044043,False,,,,,,,
303,2,60000,5000,50000000,1e-08,1e-08,0,537344,109591,116801,114029811,116801,17422909,14019770618,380983416,False,,,,,,,
304,2,65000,5000,50000000,1e-08,1e-08,0,545836,109118,115931,1109505810,115931,17710757,15074680264,400543060,False,,,,,,,
305,2,70000,5000,50000000,1e-08,1e-08,0,563754,111231,117594,516386830,117594,18291083,16466883280,442376548,False,,,,,,,
306,2,75000,5000,50000000,1e-08,1e-08,0,575423,111604,118391,762021101,118391,18691263,17762420738,468430473,False,,,,,,,
307,2,80000,5000,50000000,1e-08,1e-08,0,585533,111576,117849,304686912,117849,19024937,18859620266,497692804,False,,,,,,,
308,2,85000,5000,50000000,1e-08,1e-08,0,599127,112554,119197,1454447023,119197,19484805,20267334704,529951821,False,,,,,,,
309,2,90000,5000,50000000,1e-08,1e-08,0,613432,113507,120274,49469603,120274,19959353,21653220490,559651599,True,10285826048.0,7.096051986267779,578754.0,27995.76,18995637.0,14555.984177645156,34388.0
310,2,95000,5000,50000000,1e-08,1e-08,0,624436,113917,120149,2035148938,120149,20418271,22832231130,596148874,False,,,,,,,
311,2,100000,5000,50000000,1e-08,1e-08,0,635137,114038,120911,583751126,120911,20791450,24186168531,620358977,True,11269066752.0,7.229910419839547,602895.0,32299.79,19750075.0,13749.370566350848,33785.0
312,2,5000,5000,50000000,2e-08,1e-08,0,641413,168228,91179,1897564363,91179,18791702,914435733,32070653,False,,,,,,,
313,2,10000,5000,50000000,2e-08,1e-08,0,707437,182210,98217,1949136799,98217,20850147,1967210395,63098304,False,,,,,,,
314,2,15000,5000,50000000,2e-08,1e-08,0,746623,189417,101488,1921962620,101488,22128430,3047627418,93736997,False,,,,,,,
315,2,20000,5000,50000000,2e-08,1e-08,0,783268,195953,104352,212456656,104352,23236577,4177172171,124747696,True,2638303232.0,7.576949889852487,543434.0,16776.129999999994,16805742.0,24988.28707807308,42288.0
316,2,25000,5000,50000000,2e-08,1e-08,0,808300,199790,106312,505389037,106312,24024814,5318773540,158060697,False,,,,,,,
317,2,30000,5000,50000000,2e-08,1e-08,0,833611,203540,108698,419750093,108698,24819059,6525147375,189327096,False,,,,,,,
318,2,35000,5000,50000000,2e-08,1e-08,0,855835,206624,110064,1284607238,110064,25516486,7707811438,218052717,False,,,,,,,
319,2,40000,5000,50000000,2e-08,1e-08,0,876868,209553,111783,345650628,111783,26184086,8946045988,254375119,True,4709474304.0,7.89595190578264,640946.0,15441.230000000001,19741706.0,25603.27256522773,45531.0
320,2,45000,5000,50000000,2e-08,1e-08,0,897742,212199,113139,1496056544,113139,26844433,10185979967,285823265,False,,,,,,,
321,2,50000,5000,5000000,2e-08,1e-08,0,181001,21215,11323,1979632242,11323,5700577,1132853656,30377789,True,778194944.0,12.52871055707051,160806.0,2239.3,4854994.0,2704.9880927276763,5320.0
322,2,50000,5000,10000000,2e-08,1e-08,0,265107,43330,22934,1169963832,22934,8170279,2294278762,63054847,False,,,,,,,
323,2,50000,5000,15000000,2e-08,1e-08,0,344256,64079,34306,255979771,34306,10512132,3431808505,92823584,False,,,,,,,
324,2,50000,5000,20000000,2e-08,1e-08,0,423197,84888,45097,1371274993,45097,12794536,4511221952,124095962,True,2294231040.0,8.686376264611836,331420.0,11006.46,10124716.0,9652.481605555964,19081.0
325,2,50000,5000,25000000,2e-08,1e-08,0,506580,106735,56355,158089622,56355,15200171,5637348472,152652553,True,2886295552.0,8.48405029206749,390699.0,8253.57,11897928.0,11329.350785757953,22747.0
326,2,50000,5000,30000000,2e-08,1e-08,0,588305,128237,68119,503610842,68119,17813928,6814089095,189042340,False,,,,,,,
327,2,50000,5000,35000000,2e-08,1e-08,0,668289,149361,79592,1749816743,79592,20166791,7961722017,220690466,True,4054544384.0,8.186758589438591,505868.0,13261.269999999999,15413169.0,16831.22087044841,32171.0
328,2,50000,5000,40000000,2e-08,1e-08,0,757713,172817,92003,1197814950,92003,22787651,9203181564,256680039,True,4766842880.0,8.116217372700042,569028.0,15099.6,17529083.0,19953.782785064148,37331.0
329,2,50000,5000,45000000,2e-08,1e-08,0,834138,192745,102696,1459247990,102696,25026163,10272792177,284495393,False,,,,,,,
330,2,50000,5000,50000000,2e-08,1e-08,0,914878,214026,113833,1053276300,113833,27390560,11386814711,313913265,False,,,,,,,
331,2,50000,5000,55000000,2e-08,1e-08,0,999368,236062,125321,178070778,125321,29858598,12535948285,345980168,False,,,,,,,
332,2,50000,5000,60000000,2e-08,1e-08,0,1073816,255642,136653,741210585,136653,32530199,13669477259,375389740,False,,,,,,,
333,2,50000,5000,65000000,2e-08,1e-08,0,1164842,279380,148438,500255557,148438,35217875,14848318389,404724274,False,,,,,,,
334,2,50000,5000,70000000,2e-08,1e-08,0,1235866,298231,159074,483285191,159074,37350631,15912227106,436021533,False,,,,,,,
335,2,50000,5000,75000000,2e-08,1e-08,0,1322235,320675,170455,983637784,170455,39899189,17050657024,468968207,False,,,,,,,
336,2,50000,5000,80000000,2e-08,1e-08,0,1405534,342833,182037,257715798,182037,42551440,18209192901,501238461,False,,,,,,,
337,2,50000,5000,85000000,2e-08,1e-08,0,1494446,366340,195819,844595542,195819,45233351,19587792201,542954488,True,10552856576.0,7.904433047275682,1089634.0,46932.82,34094768.0,44751.310987957746,78488.0
338,2,50000,5000,90000000,2e-08,1e-08,0,1573451,386637,206270,2117337328,206270,47576405,20633195614,566931645,False,,,,,,,
339,2,50000,5000,95000000,2e-08,1e-08,0,1644107,405405,215325,1341273765,215325,49675183,21538958161,593011158,False,,,,,,,
340,2,50000,5000,100000000,2e-08,1e-08,0,1736194,429465,229252,75051236,229252,52441312,22932062250,635531985,False,,,,,,,
341,2,55000,5000,50000000,2e-08,1e-08,0,935658,216583,115798,825685606,115798,28054128,12741376658,347238694,False,,,,,,,
342,2,60000,5000,50000000,2e-08,1e-08,0,941239,215382,115113,887756448,115113,28385768,13817161702,371590644,True,6995894272.0,8.153442448989008,706879.0,28900.64,21849834.0,24604.70433527228,46114.0
343,2,65000,5000,50000000,2e-08,1e-08,0,967824,219621,116816,937135891,116816,29223685,15189755783,410941025,False,,,,,,,
344,2,70000,5000,50000000,2e-08,1e-08,0,974719,218619,115987,999591617,115987,29466527,16241857276,427848318,False,,,,,,,
345,2,75000,5000,50000000,2e-08,1e-08,0,1001566,223096,118487,2001384947,118487,30306125,17776823851,469065688,False,,,,,,,
346,2,80000,5000,50000000,2e-08,1e-08,0,1012729,223338,117764,1267898568,117764,30667709,18846018343,493270864,False,,,,,,,
347,2,85000,5000,50000000,2e-08,1e-08,0,1030546,225172,119032,263977545,119032,31244279,20239279651,529968521,False,,,,,,,
348,2,90000,5000,50000000,2e-08,1e-08,0,1039167,224849,119503,1506089660,119503,31557992,21514418217,553445933,False,,,,,,,
349,2,95000,5000,50000000,2e-08,1e-08,0,1056069,226783,120726,894092948,120726,32372114,22941878433,604718693,False,,,,,,,
350,2,100000,5000,50000000,2e-08,1e-08,0,1076008,229354,121429,64761062,121429,33000291,24289783810,629524921,False,,,,,,,
351,3,5000,5000,50000000,5e-09,1e-08,0,165230,41427,90065,1319895890,90065,5939539,903263513,31467420,False,,,,,,,
352,3,10000,5000,50000000,5e-09,1e-08,0,191200,45333,97217,1368909602,97217,6828231,1947181600,62336005,False,,,,,,,
353,3,15000,5000,50000000,5e-09,1e-08,0,210741,47952,103100,876425101,103100,7508758,3096034033,96370481,True,2038419456.0,5.095884465138303,258290.0,3695.6099999999997,9142112.0,8186.416801513227,20352.0
354,3,20000,5000,50000000,5e-09,1e-08,0,224799,48842,103620,835101741,103620,7995044,4147870667,124484575,False,,,,,,,
355,3,25000,5000,50000000,5e-09,1e-08,0,241587,50464,107840,2108905383,107840,8577378,5395217132,159264487,False,,,,,,,
356,3,30000,5000,50000000,5e-09,1e-08,0,253415,50952,108836,957418436,108836,9005121,6533431197,186495847,False,,,,,,,
357,3,35000,5000,50000000,5e-09,1e-08,0,267004,51889,109885,1834884567,109885,9517059,7695276523,217639281,False,,,,,,,
358,3,40000,5000,50000000,5e-09,1e-08,0,279350,52405,111709,132967303,111709,9943986,8940123147,250333486,False,,,,,,,
359,3,45000,5000,50000000,5e-09,1e-08,0,290761,52871,112205,100942506,112205,10326212,10101892930,279995456,False,,,,,,,
360,3,50000,5000,5000000,5e-09,1e-08,0,120159,5304,11101,1045234429,11101,4048859,1110647601,29595483,False,,,,,,,
361,3,50000,5000,10000000,5e-09,1e-08,0,141654,11009,23348,2046019354,23348,4847408,2335690425,67493916,False,,,,,,,
362,3,50000,5000,15000000,5e-09,1e-08,0,160623,15937,34480,409379193,34480,5540048,3449213603,95798760,False,,,,,,,
363,3,50000,5000,20000000,5e-09,1e-08,0,180326,21106,44758,1818910571,44758,6251216,4477312545,120493283,True,2010513408.0,6.631102347829263,181606.0,7992.34,6211753.0,2812.562530653963,8683.0
364,3,50000,5000,25000000,5e-09,1e-08,0,202878,27110,57422,1406775544,57422,7057112,5744079220,163145789,False,,,,,,,
365,3,50000,5000,30000000,5e-09,1e-08,0,222213,32076,67679,417957935,67679,7761598,6770077091,185899043,False,,,,,,,
366,3,50000,5000,35000000,5e-09,1e-08,0,244188,37942,80245,1474329574,80245,8554104,8027041120,225643758,False,,,,,,,
367,3,50000,5000,40000000,5e-09,1e-08,0,260995,42397,90345,1742189501,90345,9167833,9037333712,249047599,True,4218216448.0,5.769389601195627,293385.0,8973.380000000001,10226533.0,6123.370263349589,17603.0
368,3,50000,5000,45000000,5e-09,1e-08,0,283136,48180,102288,1446561706,102288,10073716,10231980564,283206395,True,4783288320.0,5.6859375,323871.0,14442.970000000001,11284119.0,7374.162196909016,20458.0
369,3,50000,5000,50000000,5e-09,1e-08,0,304381,53741,114588,1751670350,114588,10851155,11462336508,316759234,False,,,,,,,
370,3,50000,5000,55000000,5e-09,1e-08,0,323885,58931,124964,1230975262,124964,11549031,12500237814,343423985,True,5899251712.0,5.589957233446394,379055.0,29740.07,13264617.0,8730.875177125441,24299.0
371,3,50000,5000,60000000,5e-09,1e-08,0,341238,63501,134655,1524602292,134655,12228101,13469619023,366089301,False,,,,,,,
372,3,50000,5000,65000000,5e-09,1e-08,0,365033,69689,148320,382534745,148320,13099180,14836514812,409199980,False,,,,,,,
373,3,50000,5000,70000000,5e-09,1e-08,0,384260,74655,158558,1017686885,158558,13794353,15860611662,430557501,False,,,,,,,
374,3,50000,5000,75000000,5e-09,1e-08,0,408555,81030,170771,914967947,170771,14651930,17082266282,468882704,False,,,,,,,
375,3,50000,5000,80000000,5e-09,1e-08,0,424589,85379,181745,1753610000,181745,15273889,18179983402,502653799,True,9073537024.0,5.426251211859018,520524.0,48919.87,18393139.0,13313.013666790357,35709.0
376,3,50000,5000,85000000,5e-09,1e-08,0,444864,90669,192003,1521911528,192003,15994748,19206081673,528914417,False,,,,,,,
377,3,50000,5000,90000000,5e-09,1e-08,0,464828,95857,202514,2069188940,202514,16708433,20257486774,550854260,False,,,,,,,
378,3,50000,5000,95000000,5e-09,1e-08,0,480359,100173,213171,1080516752,213171,17310839,21323496875,589563548,False,,,,,,,
379,3,50000,5000,100000000,5e-09,1e-08,0,509505,107702,229061,305406647,229061,18362197,22912956771,629820396,False,,,,,,,
380,3,55000,5000,50000000,5e-09,1e-08,0,317315,54477,116196,1137298903,116196,11291113,12785168411,346864533,False,,,,,,,
